,reward,1C Global,2C Global,3C Global,4C Global,5C Global,6C Global,7C Global,8C Global,9C Global,10C Global,11C Global,12C Global,13C Global,14C Global,1C Local,2C Local,3C Local,4C Local,5C Local,6C Local,7C Local,8C Local,9C Local,10C Local,11C Local,12C Local,13C Local,14C Local
0,-1.0,0.0593581560822608,0.01437575315134321,-0.07054445966082455,-0.11741897964975583,0.08550214805368793,-0.0027210682870487234,0.03286423742212134,0.3605463926489468,0.006043733979149157,0.001211915523425702,0.002381295654770188,-0.07368672298717467,0.15667137223614946,-0.027007942169108973,0.04206398225170372,-0.056422827071738214,0.11773396209716541,-0.009177303439243488,0.11761357125278912,-0.015272877135408593,0.12077405112375238,0.1553214533799679,-0.2389800876512165,-0.012371628376148431,-0.016920876712391317,-0.051615219952552874,0.0024185159905379867,0.3100443838256065
1,-1.0,-0.04439059924253989,-0.11164010041032998,0.09150241045208207,-0.3334305476478229,-0.43857903095795453,0.3146522252140067,0.006239516772989974,0.08555429562080234,-0.1310368331817489,0.37943280515234945,-0.04922636670296406,0.2631173819921764,0.19055284990889437,-0.10370502484923343,-0.3040115994381711,0.008823929069275253,-0.13549180136357739,-0.009624850481316501,-0.21617309798732806,-0.44010529721082087,0.0019329335310347066,-0.13150230741920108,0.0891070862518957,0.24981723298385977,0.09209185284381771,0.04150483486008138,0.001271065145634176,0.261222124340556
2,1.0,-0.15981049547549445,0.16177470991072543,0.035724191939779694,-0.09877821045969762,-0.20292326776563196,0.06442558448991359,-0.20066299620088393,-0.11994050679597869,0.049986056483635355,-0.099752147697066,-0.00492187219269432,-0.2344143578351233,0.14075427136636998,0.19374147601961844,0.13005130210001348,-0.20824511091190404,0.23927175179683383,-0.004043720582652634,0.050902184174795535,-0.039328413781209395,0.02084680335909245,-0.15429428016329758,0.07369771854836987,0.034986579564201294,-0.1100923864366967,0.09094642245933432,0.08252008610261974,-0.2969994033952586
3,-1.0,-0.23665257389399988,0.26518325383742786,-0.17770127435654437,0.10277159069809395,0.0720136513826782,0.16146203921559055,-0.00740511319643638,0.1180949655618234,-0.11252668295718317,-0.11753291975971214,0.07673107294069771,-0.28098775804196785,0.04803386452642252,0.11746911034884461,-0.06588459052467467,0.0980824298243006,0.28286268867892667,-0.07210000650478271,-0.09812828694867054,-0.06292735612295024,0.13165532091381227,0.24434074910425152,-0.18039166236214238,-0.0916981910207061,-0.0030922372504964685,-0.06245327308862459,-0.06927032991574764,0.049201674598144216
4,-1.0,-0.21927426385905227,-0.19531516980708705,0.2976058159475904,0.3466019252872777,-0.20864422558524906,-0.09105268347850021,0.14291777569040653,0.020280767922267687,-0.15152968300203007,-0.07172495015012097,0.28144246897523795,-0.34913099285321353,0.047359055572566686,-0.3013427900789051,-0.23800957734875045,-0.12544814542184135,-0.0024876752395465093,-0.22489060740398067,-0.05210208737359423,-0.2227147294762827,0.20610221669248102,-0.04244834516480608,0.08049280983037059,0.35609087367771985,0.27048233346180783,-0.23719915740068723,0.2321950148059173,-0.2121119254597965
5,-1.0,0.09606030622833285,0.30247945044133856,0.028742616972623987,-0.007835617484891338,-0.08881918007423996,0.019846586585815024,0.03589322263155717,0.11145829962625332,0.1061392351498576,-0.15049197711670392,0.11005432357778351,-0.03532551102592605,0.16774280994755905,0.1564528430274064,0.16489173670783433,-0.09986999161688993,0.19772569915777088,-0.23320292473272983,0.2069320373407647,-0.1535729526176872,-0.030512382686840308,-0.012177207274843678,-0.09408953516437689,-0.08877848049305488,-0.03743530348832202,0.05205627170747161,-0.020120664327233674,-0.02111862283807259
6,-1.0,0.00979725285935502,-0.13695022865628353,0.10801176326666496,0.10444047134977731,0.024306055806770824,0.29914143897556156,0.4139052417299821,-0.12644642232517117,-0.12099633616834417,-0.17977801652753678,-0.19537229121183275,0.20759186119080908,0.23302253935179576,-0.16425268592241052,-0.3243367643648728,0.06755261826641784,-0.028553003945320565,-0.16881722512872394,0.06478681999754081,0.27961662087721334,0.4268995581268319,-0.018099580675211287,0.20192835351584212,-0.2692523313111633,-0.016074947310296513,0.0031086929963649616,-0.30094310068148944,-0.02362987609039554
7,-1.0,-0.15145018132337487,-0.07638419633653085,0.3099405743017533,-0.2642482598802105,0.03846023178812937,-0.2586507584420246,0.39309408214971797,0.2883034839512387,-0.0632873702119513,-0.1659681737332818,0.12304969488908223,0.16670696086618264,-0.2307954226093897,0.2089618992625606,-0.20462281605747806,-0.19151765831388803,0.07634528116585569,-0.10788108855179476,0.1938947119255378,0.08077070594903875,-0.11954655352985574,0.03748942199220885,0.07746765259010689,-0.20491746157191526,0.11368227269766226,-0.35461329949332077,0.09048223127045764,0.4925822220709184
8,1.0,0.19193821492421267,-0.15010684520035533,0.059866269595046206,-0.433034344169211,0.09543001916567685,-0.25206290086215377,-0.1754395077405618,-0.1081250514394757,-0.30988656920003527,-0.024493199396662776,-0.09835374176271883,-0.31917180389957206,-0.1370224010092081,0.05390641038791149,-0.17151753811244433,-0.26159859097704213,-0.15782743043841288,0.012632668731820413,0.29718376867574375,0.10963576479491931,-0.10569017895940722,-0.007859269011710203,-0.10333414832745251,0.2524466652693418,-0.2151654161051445,0.191586315902414,0.1228255472710379,-0.1721502367589134
9,1.0,-0.26306301933884463,0.32260591844633935,-0.0978798819268742,-0.10483757707860944,-6.554972126610349e-05,-0.11196714452071946,0.006582647452349554,0.02041502694684969,0.1282421531607543,0.06877077956764166,-0.016895761573868698,0.273009333166819,-0.1962263260949381,-0.18865075737768294,0.014187476265883304,-0.1434273694071947,0.10351363776131832,0.05540380333497604,-0.24394858196334485,0.06574848805264512,-0.07044416463332884,0.36075763799148836,-0.07066506517368855,0.10188269417505151,-0.1902934075079715,0.12019724305134888,-0.06687739746863737,0.10331506458167075
