,reward,1C,2C,3C,4C,5C,6C,7C,8C,9C,10C,11C,12C,13C,14C
0,-1.0,-0.05706757559999732,-0.17069118717120255,0.05402670345177303,0.18716553313225218,0.012048993969017242,0.03567662876233621,-0.1375863472232072,0.1269351103325673,0.20147153775058535,-0.03466860165173014,0.10429956573050064,-0.010898916675841985,0.14888364674464521,-0.13458470857205
1,-1.0,-0.15277716881269293,0.0185193585030271,0.144073870007474,0.05040650563278929,0.007584688041619215,0.01185151046002193,-0.07588391044738328,-0.026285044189778086,-0.11624711408970782,0.09694923262942964,0.09145221900684303,0.025897209087747376,0.13157535288268615,0.2007775897005367
2,-1.0,-0.023138600850828302,-0.08919140319536255,-0.02722858315735752,0.25541329800000256,-0.14667126608207268,-0.20912846081509817,-0.10095812391264448,0.12691172977762774,0.12050066547448984,-0.16981054574913998,0.06893108561196519,-0.05995669269053088,-0.1428540220323022,-0.1016527211473012
3,-1.0,-0.053221587563196886,-0.10398755930864623,0.036514240249570507,0.21738513712525617,0.1279978324289717,-0.07606363551831284,-0.12358475249807088,0.03805403683620958,0.2513066845257532,0.20681468962077032,0.12095032807661109,0.11569031299572621,0.2500885575721011,0.2975215076186314
4,1.0,-0.15213047866644125,0.07411811032315294,0.01240933153300452,0.17033437924373668,0.007759134353246179,0.1432737639276442,-0.08499672371376146,0.050015235286650785,-0.047886152437922005,0.025853681388132887,-0.3177282435244138,0.016389435598251283,-0.026144862044415382,0.13820797261572607
5,-1.0,-0.10195701455405456,-0.05618290061098549,0.07858408850201534,0.11957126451096887,-0.049698443783473274,0.1640362447473596,-0.11965483753765047,0.04160659837103186,-0.06418623886749844,-0.25210425390078495,-0.14006490531717422,-0.06409145146849371,0.19263884895845182,0.0416747139158198
6,1.0,-0.09135213152460736,-0.15799001164944673,-0.06348512886388381,0.10553865135842534,-0.08257208450719876,0.1151601340412257,0.0163608903203386,-0.06127973824045626,-0.22721978269910872,0.0511977759521882,0.14341151490190523,0.029592997954601304,0.157531178266435,-0.07660441786910725
7,-1.0,-0.08321357984672899,-0.24651197084890353,0.0359638476780387,-0.0009925164756026423,-0.0362835480707234,0.01632902452411733,-0.05131622173287496,-0.06154081049615258,0.013761640795262277,0.007524107421615316,0.20006180497291615,-0.17972483475398357,0.10510030211368801,-0.33849652292741417
8,-1.0,0.16196075533924945,0.08195089199558707,-0.29953155979210555,0.08243105518796941,0.021725387913744867,0.08590618078756075,-0.08762143666898943,-0.03825688633681494,0.010582781453316918,0.08240555961586296,-0.01725999671803353,-0.14880645780346816,-0.07957282496933728,-0.233651699601427
9,-1.0,-0.06203464517444417,-0.20496709850169192,0.10911516987361554,0.04822009943461622,0.008657048589143526,-0.011462135597570793,0.1359795737721337,-0.2519115255826849,0.03976815178753572,0.26599453106140036,0.005087277674161852,-0.24538296994173056,0.04334028148943488,0.05375001987708795
10,-1.0,0.21806006383413398,-0.06522114423131689,-0.23174546948332142,0.004560930543795401,-0.05272673029222798,-0.0069526537996408115,0.028628704058842238,0.12604818727739364,0.13842502554793007,0.03623646243492927,0.02924309583282806,-0.12267229317166116,0.051239859195837345,0.035758903860831345
11,-1.0,-0.1531225448544392,-0.11117254080110238,0.08938786990239986,-0.08566441796828146,-0.07504760079931985,0.06689646281361199,-0.08947312040233636,0.1437574221920576,0.1687798325062126,0.06862903778046589,-0.01820820911772055,-0.039331428545817775,0.006851181941748821,0.19103640092941135
12,-1.0,-0.08271777537318334,0.15911518407499942,-0.01931567854451808,0.11249052755914149,-0.21385761361063765,0.15592935217336581,0.11056585408681716,0.13183241260004905,-0.2499638870797297,0.2909385674533311,-0.03801045431867309,-0.20596223848059084,0.08189496071742437,-0.1405892434430236
13,-1.0,0.1196609309543733,0.006201675405174264,0.12113800430959201,-0.04265649539159579,0.1093492348714265,0.07072105010835006,0.05479062830478359,0.16810108392016623,-0.01979871249064148,-0.20505866971505807,0.04795098488572858,-0.0006311396642387992,0.10788712293176557,-0.13228395079580557
14,-1.0,0.01828652792490991,0.2543697967025518,0.0453633354362306,0.14119312669456494,0.06436834803529037,-0.07666079466974748,-0.023786055779213625,0.0983047140205472,-0.18881920517524456,0.02593175518257004,0.03656145091245499,0.02241945229643874,0.002561810830944596,-0.007766003615628045
15,-1.0,0.07217538944497265,0.06959610961557909,-0.033279095765379484,-0.06427325284079238,0.25422593819977707,0.1656385418391674,-0.151426329479118,0.18736683585183836,0.08918200241716497,-0.04092823044795736,-0.08366326456446312,-0.011365249324137676,-0.06811492649872077,0.1278053984817655
16,-1.0,-0.42389271347760743,0.1483842106972367,-0.370255686759476,-0.1633407606846657,0.2801612713522097,-0.21897908015281214,0.34356363879817564,-0.010752984183105824,0.002145873232343711,-0.3822069757648811,0.023440159161026326,-0.19504436946602008,0.14251520457919456,0.1482429628280483
17,-1.0,-0.09963541336213677,0.06990903677328338,-0.06250308962625885,-0.10667839324495573,-0.258279505482806,0.053142225644267405,-0.1827933520132872,-0.011312686509982463,0.17958489139323794,0.12095200516613319,-0.07069294017548096,-0.05866941423435931,-0.0821012572098143,0.06046195610195012
18,-1.0,0.03228919428036514,0.19095381467771852,0.0877275541162224,-0.1566035448471063,-0.12953403783267037,0.015042402893833752,-0.14906417914535824,-0.015349410665761353,0.18583295328255378,-0.12947860188166369,0.13890848128539204,-0.01465260036123195,0.09686133545456733,0.09770955725362379
19,-1.0,0.05254207609209789,0.0887397408985788,0.05898396873659677,0.1519344795786847,0.09849131917865243,-0.08638755763407194,-0.071976096210194,-0.014919370195781115,-0.0485087027111287,-0.02574856986862066,0.06027957198608162,-0.19157285355162665,0.05845634904151485,0.07777042981693216
20,1.0,0.0308374997321585,0.08208422927423122,0.07764761346643563,0.0179439089246765,0.07293095530285296,0.004660158453920239,0.030614336781600703,-0.16449815775935092,0.10672073573087322,0.08687476121815565,-0.19548426759385779,0.0011570373439509667,-0.10271820167617238,-0.00952670454286933
21,1.0,-0.020343431074450594,0.014453891376031605,0.04425127193167121,-0.124949777469152,-0.011488050398599894,-0.017846983943510256,0.020525329756601887,0.1613067085660819,-0.20710275487891588,-0.0917662217263398,-0.15891408756987138,0.15240368955581152,0.01691969375506316,-0.031120244446207118
22,-1.0,-0.41745969043274156,0.1523446222904726,-0.14519543465857995,0.032039489676820014,0.0010331619353215484,0.13361529209381098,0.36652518014544233,0.07586528900280251,0.31521333421192693,0.2456687277170396,0.21940198021725657,0.08978334097651897,-0.1391217057206743,-0.15046880287801817
23,-1.0,0.13802963272594918,0.06441273234959756,-0.10504572532613546,0.16691458290882266,0.34083546862373226,0.1475612128378258,-0.04744573202020713,0.03239532322611346,0.07332992866801054,0.13426483619022603,-0.0824235344196639,-0.17030323499371572,-0.09307622800755903,0.10934923513535706
24,-1.0,-0.01040085307232125,0.26218492451497477,0.15411513512617428,0.22000927376263393,-0.0125087868822842,-0.281481580823878,0.02878325123867443,-0.08652480828923717,0.057836406813402005,0.08444796692294526,-0.02860496244848279,0.13228112310374085,-0.01898279346404975,0.029558971509641346
25,-1.0,0.10642898772801945,0.03591265780253268,-0.2672358652083996,0.04961731285529963,-0.11216672996335136,-0.13365035044847023,-0.0997885644146092,-0.011767903344667426,-0.14647572817970522,0.06423460411765065,0.08045910393092646,-0.05687173403196343,-0.12816235869432482,0.054389177352461134
26,1.0,0.13179531559907876,0.09976215034767384,0.022032995775303328,-0.058525818471831484,0.06645283934845603,-0.08607403912720141,-0.0158067248132499,-0.07281205965494013,0.12269454867799479,-0.09148237313320885,0.008387784528571019,0.12170211624255185,-0.012839599094999174,-0.24598652793239575
27,1.0,0.022536483642524207,0.13679020375549414,0.07162996795292279,0.03136696310315595,0.004357055718315202,-0.1699384451380607,-0.035112829172862896,0.09774271728102496,-0.059223688879725164,0.11940204915602165,0.1792728009361371,-0.004790092071944556,-0.14014970245184374,0.012670625290244892
28,-1.0,-0.04914811973272359,0.04197031904971313,-0.11685340497764073,0.06528715239051104,0.19771813203587346,-0.04574228162721773,-0.27011756534426634,-0.09499903360038335,-0.02415261765491955,-0.05173886165103299,0.018330259411323362,0.17796588197302374,-0.07930415946449144,-0.01710804657288802
29,-1.0,0.08043505871483635,-0.04066846736599945,-0.04064246473649226,-0.17842911496012048,0.09331592884679106,0.051564354033444955,-0.004347513969544709,0.11019759314049907,-0.1822085228808627,0.14713805638690475,0.023237212296940507,-0.0025188543700318112,0.005695213442286822,0.0478766189039611
30,-1.0,-0.12381024224199472,0.008373348310510861,0.01276842493694604,0.18726880609618463,-0.07924452650146939,-0.10133911343149171,-0.14461164055559123,-0.21347517218943302,-0.18750844427938174,-0.1331113698665205,0.08018933680755354,0.15064498926719694,0.005069742931285168,-0.10641798554655728
31,-1.0,-0.07082673392754509,0.07285256011791193,0.02311232232224664,-0.3480414765018196,-0.08252541948943579,-0.07638238699531488,-0.14980117385223865,0.3387037359770921,-0.08720326960879733,0.1811555082234755,0.0855073413904593,0.04626769913696464,0.17965491326770913,-0.0012304945613876054
32,-1.0,-0.07545166697317306,-0.04108279658483346,-0.10443504934182621,-0.07536061792305923,0.05313266516450654,0.17424187420862675,-0.09195275135612055,0.06849763852304494,-0.08834427452345188,0.05820424807247861,-0.06929119499161715,0.1733234208206007,-0.17756543898502636,0.10608363480143741
