,reward,session,trial,mean_degree,std_degree,entropy_degree,mean_strenght,std_strenght,entropy_strenght,mean_closeness,std_closeness,entropy_closeness,mean_clustering,std_clustering,entropy_clustering,geodd,smallworld,mean_clustering_midbrain,mean_clustering_basal_ganglia,std_clustering_midbrain,std_clustering_basal_ganglia,mean_degree_midbrain,mean_degree_basal_ganglia,std_degree_midbrain,std_degree_basal_ganglia,mean_strenght_midbrain,mean_strenght_basal_ganglia,std_strenght_midbrain,std_strenght_basal_ganglia,mean_closeness_midbrain,mean_closeness_basal_ganglia,std_closeness_midbrain,std_closeness_basal_ganglia
0,-1.0,17,0,20.32212389380531,13.520314015003361,2.3177340555088977,0.5866495935959642,0.41791063061022,2.180884781252339,0.012644749279348005,0.0015319389284125238,2.690534629744852,0.23356515968895564,0.11091434975395939,2.827958937239299,2.5053034582313436,0.09322829093679712,0.23186136559494672,0.2296593156317122,0.111552523352354,0.11509395036706663,21.616666666666667,21.37962962962963,13.818576466320819,15.848949955048775,0.6265229981638067,0.6231124076504707,0.42151210158060887,0.5014073113934318,0.01265673741404288,0.012824933059189058,0.001555786438665124,0.001739327312707276
1,-1.0,17,1,49.23413566739606,31.33373499188645,2.2611525068746827,2.150461676467157,1.2480555874472734,2.248975836684975,0.027792164749860186,0.0027884451854569715,2.7173115823097866,0.3742917754053063,0.12037688885267805,2.8822630839499097,1.918413374793658,0.19510486130006502,0.37397614061815276,0.3565702773716965,0.12423840367448909,0.11373488618505671,50.578947368421055,51.359756097560975,31.423952964969228,35.303369423093855,2.2485501846475677,2.1696078834477235,1.3862842193674134,1.3247586008965007,0.027703337923952756,0.027942362805188036,0.003415835720010469,0.002586731937894207
2,-1.0,17,2,20.091680814940577,14.49214114269588,2.1489012235518947,0.5828270628037971,0.45627896868649315,2.0475441612338288,0.012453960732422971,0.0015723371932307272,2.7311108220538025,0.253180623303817,0.12073919611836116,2.831472247135225,2.5422311539216706,0.09958993025211657,0.2295829770167042,0.2579270264720342,0.11223943434430404,0.12388092610534665,21.857142857142858,21.15625,13.243857440487709,15.610998190664445,0.629755803672822,0.6196104908760013,0.40409128058526583,0.4941745227638966,0.012546991424485414,0.01262663918459707,0.001387628979376375,0.0017125966005195675
3,-1.0,17,3,25.808849557522123,16.81136129490966,2.2645429358755247,0.7831621208604137,0.5398222466212507,2.1921566512872928,0.014441988892422587,0.001636926318874459,2.751474564615274,0.2602339777521604,0.10508709251114001,2.5153588154837343,2.363208435322915,0.11011892724418164,0.26164996872155627,0.24713000512111363,0.10337952822431475,0.08832926440279328,27.75609756097561,26.052884615384617,17.452533286153702,17.852280918322073,0.8491781061481434,0.779117365469189,0.5646486952994907,0.561127707201746,0.014725114865776961,0.014423549417371796,0.0015811129807732419,0.0017044876620337756
4,-1.0,17,4,63.60290556900726,42.4965709060527,2.5263548440954473,3.413195388856761,2.0392048671129044,2.2887547701931794,0.03921367684807112,0.0044571519258226975,2.743150647293275,0.4881047242210792,0.15063730223495558,3.09397506207717,1.8479865535155975,0.26412785487671,0.5147572322397885,0.4625269867990679,0.1402547746022027,0.15201117596689892,59.86046511627907,70.21383647798743,38.048977858317514,48.035019298342405,3.3947743554052114,3.6845666335758387,2.0907602224395565,2.2820726417459962,0.03943689861812563,0.03981902080806136,0.0044789704021629805,0.004678066549067087
5,-1.0,17,7,26.958540630182423,21.548817019769324,1.9613944861505808,0.8220346080044755,0.708267868256941,1.8008495735439771,0.015103398149000344,0.0020376930163196467,2.6146273940273983,0.2837890308832197,0.11449249192930303,2.8798771872837516,2.330831997267263,0.12175439122851517,0.2678269406366183,0.2802238038566912,0.11518528532246171,0.11308776833651003,28.142857142857142,28.879310344827587,23.583317602654194,24.900891540753634,0.8524969671735727,0.8883029885943377,0.7683428234865218,0.8340163510600189,0.015055002011073744,0.015432004208953206,0.002030202330521799,0.002268570743175811
6,-1.0,17,10,31.613019891500905,20.81708794607829,2.1734904118629412,1.022276976004826,0.6925505021752593,2.1609608561938707,0.016628830140721595,0.001846521327374521,2.680095831496778,0.29533284087420625,0.10835948288757451,2.855653031609492,2.2039337474120084,0.13400259477899634,0.29831210381643974,0.28326439335996634,0.10099606021324677,0.10082685940611669,31.373831775700936,31.86764705882353,20.60284136310773,23.55921060365965,1.0296436616167262,1.0111269363558062,0.6989024905696477,0.7763672157481762,0.016797253543856534,0.016522759003667793,0.0018064640013064751,0.0019283659604672563
7,1.0,17,13,56.32692307692308,36.99465717861586,2.367556259740583,3.002334508527399,1.7150175144706064,2.2665213109078466,0.036452259709475174,0.0038328301710270868,2.6507688707043284,0.46905969889237564,0.15029616922844433,3.1052720828575455,1.8730537534754401,0.2504251135462814,0.49350546686802155,0.4471303204015278,0.13767893922413948,0.15709218941251973,49.68292682926829,61.4264705882353,24.126636453422627,46.41241472369682,2.7684764783802613,3.0999891434420728,1.1366870565160756,2.0929970783164533,0.03640901611388402,0.03614999136362727,0.0031542724676325543,0.004241576126287089
8,-1.0,17,15,28.49808429118774,18.80228332939979,2.1598936684893055,0.8954084697311274,0.6220591034174395,2.085790100930162,0.015749384402639233,0.0018780015239108667,2.7400516319475905,0.2714199142045787,0.10532689731132097,2.7226367666005507,2.258131650745325,0.12019667414651983,0.27211661422242084,0.2800938076684561,0.1173713022967124,0.10332227685112332,31.92982456140351,26.788235294117648,23.371417278018388,18.721547269922187,1.0182954393950538,0.8395783295401015,0.8088128951343074,0.6053058171940379,0.016275274922220365,0.015621463622815877,0.0021923824211588015,0.0017796567607374094
9,-1.0,17,17,31.472370766488414,23.56119281860402,1.9155160882725695,0.9948477810454465,0.8085528719699308,1.779493391368593,0.016574937192171277,0.00222356350240225,2.643537180182304,0.2972736459899836,0.10007518241757965,2.849997894804728,2.2099185128596894,0.1345179219324717,0.2902549047733594,0.3015791179587007,0.09987059410599089,0.10291245257552935,32.21551724137931,31.04950495049505,26.3503602129677,25.026471623725623,1.0352771842246504,0.9726921995414246,0.9410898077673387,0.8466790597644475,0.016580347142159294,0.016474863830518726,0.0022676852306971374,0.0023453576928601527
10,1.0,17,19,54.89709762532981,36.60943354958669,2.4056723247924228,2.9256331298324088,1.819295551792679,2.1629182558557964,0.03776445992884588,0.004831672718562254,2.7320340578555458,0.4653532011744019,0.14370409268868342,3.0813539160817247,1.859879102623166,0.2502061561518002,0.4917381898885792,0.45436225280170656,0.12394910998547681,0.14973602551997786,52.82666666666667,58.396946564885496,35.91559487960008,42.48029258199743,3.04213717258149,3.029545028691175,2.025487643991055,2.096677353946345,0.03798888451752961,0.0380796197796649,0.004973047914903227,0.005224254078671941
11,1.0,17,20,24.74516129032258,17.526465494101224,1.9357693928141386,0.740137919817937,0.5578226540670346,1.7667346790826084,0.014070993681033464,0.001781173832177726,2.600948915723624,0.27077116757571107,0.11051669085609878,2.766532398845185,2.4081452915732973,0.11243971388404475,0.26812278155512476,0.2744947105299314,0.10831695397763016,0.11556527210365625,28.253623188405797,23.792792792792792,21.18929918416331,17.391422301749387,0.8618981496719078,0.7116560286593188,0.7100189009624341,0.5434559713095962,0.014421282840362171,0.014039895061284885,0.001801415820595706,0.0019448951335360159
