,reward,session,trial,mean_degree,std_degree,entropy_degree,mean_strenght,std_strenght,entropy_strenght,mean_closeness,std_closeness,entropy_closeness,mean_clustering,std_clustering,entropy_clustering,geodd,smallworld
0,-1.0,12,0,33.403030303030306,27.78916275411764,2.221054545947375,0.9830638920034268,0.8956708865122298,1.9933997331216555,0.015487901359598615,0.0021468280675729303,2.730207811039582,0.2428621214104002,0.08294989257267263,2.2735006892694543,2.243601416287304,0.10824655379844016
1,-1.0,12,4,36.4781954887218,29.742047242705873,1.961532725760903,1.1093557016010183,0.9769107901542654,1.8922211772597488,0.016332792065058978,0.002169695427037955,2.7135620120933597,0.2615518382054033,0.08663943617620039,2.7449699557912735,2.1896005072923272,0.11945185312769215
2,1.0,12,5,105.8225806451613,64.18490783151653,2.444435427251951,5.120247575785899,3.151291521678105,2.278878740807708,0.043293933600961676,0.0050870517211859655,2.7635828238474174,0.4729526730479217,0.11129627125662536,3.0759489195518714,1.7862170087976539,0.264778955030933
3,-1.0,12,6,116.40350877192982,76.5147296103021,2.3204203748522123,5.95808837297763,4.049404329066579,2.0646682832821694,0.047094302374660064,0.006311234971727151,2.548888633745373,0.5027388078994419,0.12340322933892951,3.0090563416251266,1.7954244134060988,0.2800111239134241
4,-1.0,12,8,93.22201138519924,58.46192787408818,2.3912053442661594,4.104877118865952,2.6611989748765903,2.0681875563476413,0.03644254473022707,0.004565453648884851,2.653812995140525,0.41916908533100233,0.09788637462129503,3.0081613815282275,1.8227718414730052,0.22996245377165056
5,-1.0,12,9,72.62057335581788,49.982756368984354,2.1549951860239593,2.6507549106959134,2.0272675975702716,1.956405707621907,0.026152435719670054,0.0036227841765360197,2.7457869353974225,0.35294247258176975,0.07891203861462838,2.673154764450736,1.8855909028758944,0.18717870989060434
6,-1.0,12,10,40.50704225352113,31.629796136156223,2.0682022366189545,1.2398514496085917,1.06203991495819,1.9328825351305932,0.017238444880884617,0.002326899366417466,2.7699611436783234,0.27052643125516074,0.07868415325292193,2.9377617384632027,2.114814978340962,0.1279196686356857
7,1.0,12,11,97.09282700421942,59.35745815686088,2.3549118841582097,4.554967970748639,2.7404653792035845,2.2820547123037076,0.040163550193717534,0.0044496890525446775,2.842007334670434,0.45411424488763197,0.10900343542170145,3.0481181918628475,1.7947297526337855,0.25302653183367263
8,1.0,12,13,39.22204724409449,34.52023693449273,1.8728059066282046,1.2022785615997,1.2241556720057332,1.5158767594530715,0.017869870028801034,0.0029416009510895478,2.6546493119307657,0.28457510013869647,0.0841212263070667,2.5817010033961147,2.1282644874438015,0.1337122814469792
9,-1.0,12,16,41.70776255707762,32.73871214748743,1.9507473727296172,1.2836468274069421,1.1125641774822166,1.7552637684837524,0.017402740362945646,0.002420041542114055,2.7084922729709517,0.26720993443211977,0.08131418872495218,2.6380630531133833,2.124447785573746,0.12577853701401037
10,-1.0,12,17,32.58345864661654,27.970812339383023,1.912262251033927,0.9597972300121773,0.8911324529066522,1.839286818905516,0.01507299317154911,0.0020762027993533948,2.6897015741235997,0.27123736838531276,0.10760070240035437,2.846255607673859,2.255992390615092,0.1202297354874324
11,-1.0,12,18,28.64306784660767,27.394087341373197,1.8181152301939476,0.8414702462050906,0.9105335479878606,1.5007625830987277,0.014990895858222301,0.0024799601629918087,2.695547578236588,0.2628245451477236,0.09697721878388853,2.6876274343673603,2.330740774630397,0.1127643828985665
12,1.0,12,20,62.306156405990016,45.426462620281626,2.0676363980858246,2.1580181902102478,1.7728023411493912,1.8402228260848346,0.024117932064757427,0.0035219716411837056,2.6492405348178534,0.3250157427610799,0.07146939036000287,3.045770611194861,1.91573488630061,0.1696559085942749
13,1.0,12,23,99.5857740585774,62.63372277443625,2.318518810808938,4.727014388651872,3.149755231716152,2.0563924523079318,0.04212902502622029,0.005689995631501279,2.6734730574857615,0.4698294739676809,0.11475434200359316,3.052343854889051,1.7912247923300264,0.26229509326773354
14,-1.0,12,24,28.115214180206795,24.83984188546784,1.966173108833217,0.814761422843822,0.7724338661044279,1.8406773050367362,0.01441079651835019,0.0018762443860736004,2.7658087920845196,0.2509536151514066,0.09668004379838005,2.651941799189954,2.338812023109262,0.10729960880643327
15,1.0,12,27,46.41304347826087,37.741070484238335,1.935364020866269,1.4606711645158101,1.366485665218199,1.6978535044450136,0.019348468899435343,0.0030425433943860655,2.715160291057783,0.2873587485555525,0.07728320003830949,2.849039472904322,2.0497522289732717,0.14019194344259428
16,-1.0,12,28,44.72727272727273,35.28031545147395,2.168364720638147,1.4184063499245705,1.2098305317172655,2.0348820651713826,0.01817907628823613,0.0025068611159738225,2.772077525956047,0.29601332807212805,0.08385555686168132,2.96922214318876,2.0788249728927695,0.14239454111435532
17,-1.0,12,29,111.98091603053435,69.96833811155004,2.3473468808452163,5.566712556370676,3.619716089347816,2.0714293876153804,0.0454235156692567,0.0059186210458029,2.6774370829907967,0.4861007718425655,0.11941463224067286,3.0866264145729305,1.7858873498460146,0.2721900526841622
18,-1.0,12,30,47.85648854961832,38.015314509918724,1.9510651374153063,1.55072734175967,1.3732217475311974,1.7825278988758355,0.01993871827944842,0.002886760459650364,2.710510229594322,0.30974167261843616,0.08303761995504058,2.9205787217858323,2.0404463431145974,0.1518009398598727
19,-1.0,12,31,32.473214285714285,28.917975076507524,1.992717697815339,0.9632289512443186,0.9852418683345917,1.7975855153512585,0.01572207320259989,0.0024717815711251456,2.725591651618778,0.27483548183767176,0.09915970414747141,2.486220635344962,2.260480980767866,0.12158274463530877
20,1.0,12,32,105.10218978102189,70.21190913930401,2.301267168071942,5.10690574673006,3.5725342598293945,2.1252488424541793,0.04104913189608312,0.005634502550878731,2.685858487914864,0.48857886057721306,0.12607978215246807,2.9851863106904983,1.807857057073086,0.2702530372441173
21,-1.0,12,33,36.49025974025974,29.22188796597802,2.105004600450522,1.1265022162633118,0.9814654321312586,1.9075092458939509,0.01709839544056872,0.002317858880840034,2.716548778673092,0.2742719671561265,0.0865828569510424,2.712917541715184,2.1596716291838245,0.12699706911452016
22,-1.0,12,35,42.17216642754663,35.927699996157685,2.0494950984515947,1.2902199388785358,1.249235489175273,1.937125859141536,0.017224089120223045,0.0026258688250879693,2.7192111825848984,0.2799146352516552,0.08158138074807664,2.8272697669980227,2.1260657332739656,0.13165850465997106
23,1.0,12,37,38.00588235294118,32.04518814182533,1.8228840104472144,1.1332840199724248,1.0607022079611934,1.6379842890612089,0.016520702050894603,0.002392851758992656,2.6273586063519088,0.2614203788650608,0.08567712345268233,2.726159915624492,2.154232002079182,0.12135200786765209
24,1.0,12,39,39.33529411764706,33.771062119486274,1.7242509164409603,1.188251156432734,1.1977876125290243,1.3954480645795888,0.017650434470630333,0.002945045361437343,2.6450372226581846,0.265239330443082,0.0818568269044463,2.66441846425099,2.124517023304167,0.12484688403699729
