,reward,1C,2C,3C,4C,5C,6C,7C,8C,9C,10C,11C,12C,13C,14C
0,-1.0,-0.16770234753896715,0.116393949030608,-0.13043132411341302,0.12856638606418924,0.10981525970926244,0.01370470353036229,0.13325622827862757,-0.0017823120365163354,0.18188315940362057,-0.039299498679124384,-0.08405937230437956,-0.10127737473466686,0.08529859553098955,0.40429100046221
1,-1.0,-0.10006152291393847,0.24671399129157912,-0.16054652429090127,0.24768708206555973,0.20829681353897192,-0.0706772743396197,0.313566705942409,0.07096211535652065,0.10799712211759001,-0.022634935444191,0.0721596707464335,-0.07689568232740923,0.20942922519463242,-0.3686589784757198
2,1.0,0.03463858730702674,-0.11134400195361475,0.08792790377600737,0.16982592302081687,-0.12286786841546156,0.2075029303680288,0.02530542910809315,0.03770033252805428,-0.24794535280668806,-0.13863955534136227,-0.013216119544740668,-0.0496509937051635,0.04241276028643831,0.013493845327929776
3,-1.0,-0.08503305344692172,0.08613734966189608,0.2523382632926077,-0.07177693351219992,-0.078835883561199,0.10373594420570068,-0.18574752397186464,0.14389593771514114,0.03424207306925437,0.05176543149643023,-0.00015089877892180756,-0.04494266443075523,-0.12639414881954794,0.1072014437407309
4,-1.0,-0.20445908774510366,-0.08894758636877287,-0.04069946307676417,0.11917114215965902,0.13149882040321115,0.17620456057279965,-0.08908470004882948,0.16183461970330168,0.22660885740181622,0.32765131944556675,-0.2749821427431293,-0.11967873809361368,-0.055539836957921716,-0.04761914349409878
5,-1.0,0.02535162782523019,0.08517042046869336,0.166223724050507,0.12419269090245226,-0.014764888792298625,0.13131715224778012,-0.0786125675360285,-0.005540201935789969,0.10079064850957237,0.05914277634844804,0.15426216430249717,-0.05247154701308865,0.04290559444782999,-0.016223548108257633
6,-1.0,-0.2025133088095174,-0.13230601137957299,-0.1322846110439843,0.19618555080119213,0.156062219158111,-0.14208735162261374,-0.33634070502515834,0.008632699009556773,-0.08089525564032737,-0.03846237481808475,-0.11618710828696513,0.3435417355920381,0.056323115062996004,0.18536692000929314
7,1.0,0.04097886625244761,-0.11176614326119648,0.12476439076216556,-0.0051802639095878435,-0.020121431227293294,-0.14400240750833104,0.0132760683683307,0.0852298162853402,-0.04083117228185149,-0.03200606207615512,0.14079089510555484,0.028364607467143407,0.1292391915101263,0.014555870535707964
8,1.0,0.03353819483298358,-0.13805793877697764,0.20620032094903554,0.2146979804380482,-0.053180349580289055,0.10972186657492759,0.09939566072595445,-0.05008807803738705,0.04293623226619587,0.10509439800211474,0.15741865897102705,0.032888580457106034,0.13104701481414782,0.019623190674574055
9,-1.0,-0.18860545733826725,-0.06533523192680825,-0.04109662002508184,-0.025674327339191345,0.1598519551846743,-0.10996225106961383,0.12987094662858895,0.33570477031407,-0.2690708240183781,-0.1678647200608153,0.020119486977275437,-0.025843101660692782,-0.016028391541874642,0.10323343081830223
