,reward,session,trial,mean_degree,std_degree,entropy_degree,mean_strenght,std_strenght,entropy_strenght,mean_closeness,std_closeness,entropy_closeness,mean_clustering,std_clustering,entropy_clustering,geodd,smallworld
0,-1.0,17,0,20.32212389380531,13.520314015003361,2.3177340555088977,0.5866495935959642,0.41791063061022,2.180884781252339,0.012644749279348005,0.0015319389284125238,2.690534629744852,0.23356515968895564,0.11091434975395939,2.827958937239299,2.5053034582313436,0.09322829093679712
1,-1.0,17,1,49.23413566739606,31.33373499188645,2.2611525068746827,2.150461676467157,1.2480555874472734,2.248975836684975,0.027792164749860186,0.0027884451854569715,2.7173115823097866,0.3742917754053063,0.12037688885267805,2.8822630839499097,1.918413374793658,0.19510486130006502
2,-1.0,17,2,20.091680814940577,14.49214114269588,2.1489012235518947,0.5828270628037971,0.45627896868649315,2.0475441612338288,0.012453960732422971,0.0015723371932307272,2.7311108220538025,0.253180623303817,0.12073919611836116,2.831472247135225,2.5422311539216706,0.09958993025211657
3,-1.0,17,3,25.808849557522123,16.81136129490966,2.2645429358755247,0.7831621208604137,0.5398222466212507,2.1921566512872928,0.014441988892422587,0.001636926318874459,2.751474564615274,0.2602339777521604,0.10508709251114001,2.5153588154837343,2.363208435322915,0.11011892724418164
4,-1.0,17,4,63.60290556900726,42.4965709060527,2.5263548440954473,3.413195388856761,2.0392048671129044,2.2887547701931794,0.03921367684807112,0.0044571519258226975,2.743150647293275,0.4881047242210792,0.15063730223495558,3.09397506207717,1.8479865535155975,0.26412785487671
5,-1.0,17,7,26.958540630182423,21.548817019769324,1.9613944861505808,0.8220346080044755,0.708267868256941,1.8008495735439771,0.015103398149000344,0.0020376930163196467,2.6146273940273983,0.2837890308832197,0.11449249192930303,2.8798771872837516,2.330831997267263,0.12175439122851517
6,-1.0,17,10,31.613019891500905,20.81708794607829,2.1734904118629412,1.022276976004826,0.6925505021752593,2.1609608561938707,0.016628830140721595,0.001846521327374521,2.680095831496778,0.29533284087420625,0.10835948288757451,2.855653031609492,2.2039337474120084,0.13400259477899634
7,1.0,17,13,56.32692307692308,36.99465717861586,2.367556259740583,3.002334508527399,1.7150175144706064,2.2665213109078466,0.036452259709475174,0.0038328301710270868,2.6507688707043284,0.46905969889237564,0.15029616922844433,3.1052720828575455,1.8730537534754401,0.2504251135462814
8,-1.0,17,15,28.49808429118774,18.80228332939979,2.1598936684893055,0.8954084697311274,0.6220591034174395,2.085790100930162,0.015749384402639233,0.0018780015239108667,2.7400516319475905,0.2714199142045787,0.10532689731132097,2.7226367666005507,2.258131650745325,0.12019667414651983
9,-1.0,17,17,31.472370766488414,23.56119281860402,1.9155160882725695,0.9948477810454465,0.8085528719699308,1.779493391368593,0.016574937192171277,0.00222356350240225,2.643537180182304,0.2972736459899836,0.10007518241757965,2.849997894804728,2.2099185128596894,0.1345179219324717
10,1.0,17,19,54.89709762532981,36.60943354958669,2.4056723247924228,2.9256331298324088,1.819295551792679,2.1629182558557964,0.03776445992884588,0.004831672718562254,2.7320340578555458,0.4653532011744019,0.14370409268868342,3.0813539160817247,1.859879102623166,0.2502061561518002
11,1.0,17,20,24.74516129032258,17.526465494101224,1.9357693928141386,0.740137919817937,0.5578226540670346,1.7667346790826084,0.014070993681033464,0.001781173832177726,2.600948915723624,0.27077116757571107,0.11051669085609878,2.766532398845185,2.4081452915732973,0.11243971388404475
12,-1.0,17,21,29.299832495812396,19.33428620579307,1.9756719369245102,0.9347905245557625,0.6520957301600216,1.9886397639201208,0.01579521495607746,0.0017838717409143171,2.7028256164503897,0.28298574860458914,0.10785947702539976,2.824550052310804,2.289726035097186,0.12358934836174756
13,-1.0,17,23,23.1892797319933,17.1164898105398,1.972374697728251,0.6769021237550971,0.5565429065499199,1.7349259310198806,0.013647526947512659,0.0019066329028563692,2.615802967702725,0.2554302347995521,0.11709345115448941,2.617715662776107,2.424066641934505,0.10537261244423062
14,-1.0,17,26,27.27683615819209,18.522155770775836,1.933704818020511,0.8553845644154361,0.6088887517127203,1.772435235330345,0.015541103682696983,0.0018134116381088182,2.4640559652740217,0.2746196464754428,0.10449068698105311,2.832927934585398,2.2804747184024445,0.12042214029358933
15,1.0,17,27,51.84974093264249,35.23817131392412,2.3065326809505975,2.710321396132271,1.6039133322360704,2.090364898460856,0.035334865487536456,0.0040062156752691536,2.641305210838518,0.4804290268893949,0.16080250855923478,3.0535620317402463,1.8756611264383285,0.256138499709527
16,-1.0,17,29,22.83695652173913,15.091227781550161,2.196940069040601,0.7043028531763613,0.5058638182886221,1.9954324553639173,0.014197962360334522,0.0017839982620706566,2.6897624111724676,0.26887980520997506,0.11232021977865847,2.8235327775562538,2.4309818774823113,0.11060543383747685
17,-1.0,17,31,19.403035413153457,13.21840625693774,2.0643968484003956,0.5626978539875719,0.41799302433342594,1.9177331267443292,0.012770885634541292,0.001560527837094246,2.6536399118816796,0.2461930025696551,0.11688208246394517,2.3851880565505104,2.5386775899001868,0.0969768684094047
18,-1.0,17,34,60.85089463220676,44.18220491114009,2.064471747006489,2.91195576675549,1.901940429627052,1.9838638466327598,0.03277187005280963,0.003510560112486538,2.697082219888826,0.4663466396874832,0.15019952096778902,3.0493975795780877,1.8829413954519894,0.24766922688825338
19,-1.0,17,35,19.602914389799636,13.71857630254055,2.146263419696018,0.5674593574046981,0.41659054532326734,2.1113873696660046,0.012670156534885565,0.001461685119652407,2.7946533043068973,0.2496862498010232,0.11411044440292938,2.556881572847196,2.5139204658769096,0.09932145952514343
20,1.0,17,38,22.079173838209982,17.895775807276614,1.7432533024088805,0.6453720883392767,0.567491308915893,1.601084936575012,0.013682128184303153,0.0018528434300290545,2.6135258994920556,0.2738493476703728,0.10994577423451155,2.776043758962247,2.4411834530239185,0.11217892999035071
21,-1.0,17,40,22.131332082551594,16.363415398881823,2.1166514110308907,0.6662809739105069,0.5145052241152419,2.054054710393481,0.013911012492782027,0.0017025968719507091,2.572305637599574,0.2730254288446127,0.1256920749785044,2.7243092451891675,2.4136114206717543,0.11311904911712115
22,-1.0,17,42,24.802919708029197,16.758629726425184,1.84466917731773,0.7736536514350957,0.5529698799611295,1.722917258871763,0.014939504227104147,0.001796158967569211,2.5427812480798573,0.2829535493829198,0.11558109068302076,2.8931791691385964,2.3575975126436166,0.12001775021625251
23,1.0,17,45,43.674157303370784,31.609014245832363,2.275000730629243,2.311541062040031,1.3787937565787634,2.4111875278081163,0.033428791650280835,0.00376025805051715,2.8273692874271457,0.4873771289118668,0.17145226562396024,3.0575320184121417,1.8864693780661497,0.2583541162017085
24,-1.0,17,46,27.48073701842546,18.87537495498592,2.1397850026883862,0.8570003990305229,0.6286774802394999,1.9814760727907046,0.015099908899120464,0.0019026186208255624,2.6433250480211328,0.2963236709891987,0.11999536238402657,2.845448250833526,2.340831675154295,0.12658905556276986
25,-1.0,17,48,18.723327305605785,14.345811057465092,1.9307565499180066,0.5521250598412648,0.50459357768661,1.611872450373352,0.013363412488661934,0.002125013073187007,2.6564754094242264,0.2691894336927217,0.13611961576337767,2.517102984811205,2.538400555599235,0.10604686998627555
26,-1.0,17,50,27.08055009823183,19.32890266628847,2.093325881283959,0.9041465043168379,0.703167246693016,2.0025732078969893,0.016551912863657255,0.0022502001444383146,2.7467672539328554,0.30040765797843866,0.11521773168435609,2.8860399917229453,2.2709264730906673,0.13228418512801618
27,-1.0,17,52,18.387096774193548,12.728512506942053,2.14257095856369,0.5382693613237433,0.40923598910651415,1.9127593504829064,0.012561177592639697,0.0016489207589553993,2.6241705994022477,0.24807000402187893,0.11972429141288335,2.378166168892267,2.5775564178297716,0.09624231784255055
