,reward,session,trial,mean_degree,std_degree,entropy_degree,mean_strenght,std_strenght,entropy_strenght,mean_closeness,std_closeness,entropy_closeness,mean_clustering,std_clustering,entropy_clustering,geodd,smallworld,mean_clustering_midbrain,mean_clustering_basal_ganglia,std_clustering_midbrain,std_clustering_basal_ganglia,mean_degree_midbrain,mean_degree_basal_ganglia,std_degree_midbrain,std_degree_basal_ganglia,mean_strenght_midbrain,mean_strenght_basal_ganglia,std_strenght_midbrain,std_strenght_basal_ganglia,mean_closeness_midbrain,mean_closeness_basal_ganglia,std_closeness_midbrain,std_closeness_basal_ganglia
0,-1.0,12,0,33.403030303030306,27.78916275411764,2.221054545947375,0.9830638920034268,0.8956708865122298,1.9933997331216555,0.015487901359598615,0.0021468280675729303,2.730207811039582,0.2428621214104002,0.08294989257267263,2.2735006892694543,2.243601416287304,0.10824655379844016,0.2329948487658457,0.22323124123125787,0.07652933340235134,0.06493119656137243,45.804761904761904,45.6,36.04791753037399,26.42423130386199,1.381670781760898,1.340461235242422,1.198468191630222,0.7916050697752901,0.016485661310491135,0.01643481633168976,0.0024911854360039785,0.001979685627990229
1,-1.0,12,4,36.4781954887218,29.742047242705873,1.961532725760903,1.1093557016010183,0.9769107901542654,1.8922211772597488,0.016332792065058978,0.002169695427037955,2.7135620120933597,0.2615518382054033,0.08663943617620039,2.7449699557912735,2.1896005072923272,0.11945185312769215,0.24072341801880537,0.22600257541398644,0.08112426033984493,0.0637973442210809,47.30288461538461,65.19047619047619,38.573102318172765,36.173680313071415,1.453614143394094,2.055710438353998,1.2907195469442718,1.2380465721004201,0.01714380877137021,0.01817189335556752,0.0024912394491564305,0.0026518753991410906
2,1.0,12,5,105.8225806451613,64.18490783151653,2.444435427251951,5.120247575785899,3.151291521678105,2.278878740807708,0.043293933600961676,0.0050870517211859655,2.7635828238474174,0.4729526730479217,0.11129627125662536,3.0759489195518714,1.7862170087976539,0.264778955030933,0.4310166312846871,0.41016656973685284,0.12009613519061821,0.11225502519355883,129.0722891566265,154.22222222222223,75.85104031222319,71.92322724463878,6.085970941895663,7.652319183704653,3.7701376070688806,3.7596155125017248,0.044515741728584704,0.046411912411572984,0.005690074795471313,0.006430142080157104
3,-1.0,12,6,116.40350877192982,76.5147296103021,2.3204203748522123,5.95808837297763,4.049404329066579,2.0646682832821694,0.047094302374660064,0.006311234971727151,2.548888633745373,0.5027388078994419,0.12340322933892951,3.0090563416251266,1.7954244134060988,0.2800111239134241,0.45475965947225105,0.3981016761026181,0.14088669666439382,0.12047464661331564,150.06951871657753,194.0,97.76081518343565,96.0665278740612,7.518262029848034,9.947307209139343,5.245925636875854,5.1742930305669335,0.04880220023027562,0.05230761934597647,0.007439357310978318,0.00750978930540747
4,-1.0,12,8,93.22201138519924,58.46192787408818,2.3912053442661594,4.104877118865952,2.6611989748765903,2.0681875563476413,0.03644254473022707,0.004565453648884851,2.653812995140525,0.41916908533100233,0.09788637462129503,3.0081613815282275,1.8227718414730052,0.22996245377165056,0.3793996922864735,0.35917456635258216,0.1064735477065449,0.09342224759518923,118.34078212290503,136.11764705882354,73.24574891054426,66.91951474186881,5.130906138276746,6.0258346345768485,3.384618056894375,3.163992362252952,0.03786500074406202,0.040478156035835246,0.005257045086920888,0.004912443572622154
5,-1.0,12,9,72.62057335581788,49.982756368984354,2.1549951860239593,2.6507549106959134,2.0272675975702716,1.956405707621907,0.026152435719670054,0.0036227841765360197,2.7457869353974225,0.35294247258176975,0.07891203861462838,2.673154764450736,1.8855909028758944,0.18717870989060434,0.32367460487343286,0.30866285548678,0.07966299611435793,0.06543081846264864,96.05319148936171,111.6,64.20344443289969,68.16039905986467,3.524534508749321,4.487720223459454,2.6185607690527233,3.145371334418919,0.027506745827179744,0.030127138592896636,0.0039311609454565875,0.0048528086668004995
6,-1.0,12,10,40.50704225352113,31.629796136156223,2.0682022366189545,1.2398514496085917,1.06203991495819,1.9328825351305932,0.017238444880884617,0.002326899366417466,2.7699611436783234,0.27052643125516074,0.07868415325292193,2.9377617384632027,2.114814978340962,0.1279196686356857,0.25157125885494175,0.2444976197666858,0.07774666559217329,0.07974781567482275,54.628865979381445,65.6,40.220864357219284,41.096715197202805,1.7084177350094267,2.0352747553567303,1.390921904594004,1.2955000999088018,0.018223933117083244,0.019124579467871765,0.002652457763028537,0.002512807764447261
7,1.0,12,11,97.09282700421942,59.35745815686088,2.3549118841582097,4.554967970748639,2.7404653792035845,2.2820547123037076,0.040163550193717534,0.0044496890525446775,2.842007334670434,0.45411424488763197,0.10900343542170145,3.0481181918628475,1.7947297526337855,0.25302653183367263,0.40234355889527584,0.3769499216362691,0.10880694332951639,0.11346416648394891,124.12048192771084,158.23529411764707,69.58108688989985,88.26399533202832,5.6574588234026715,7.478100076452285,3.279854929253597,4.201385229255333,0.04174378540739047,0.043855408924139375,0.004886128030844321,0.0059879053663168804
8,1.0,12,13,39.22204724409449,34.52023693449273,1.8728059066282046,1.2022785615997,1.2241556720057332,1.5158767594530715,0.017869870028801034,0.0029416009510895478,2.6546493119307657,0.28457510013869647,0.0841212263070667,2.5817010033961147,2.1282644874438015,0.1337122814469792,0.2606075049094792,0.24747743987509752,0.07512024139027973,0.11702685577976274,56.86910994764398,56.61904761904762,47.604705635937364,44.56613725205676,1.8083582229602126,1.7449355982296937,1.780969444574392,1.4891905710854505,0.0192778985312826,0.018184600821519507,0.0035587362821843573,0.003782033256177078
9,-1.0,12,16,41.70776255707762,32.73871214748743,1.9507473727296172,1.2836468274069421,1.1125641774822166,1.7552637684837524,0.017402740362945646,0.002420041542114055,2.7084922729709517,0.26720993443211977,0.08131418872495218,2.6380630531133833,2.124447785573746,0.12577853701401037,0.24733152928835106,0.25053699999818274,0.0771726551990969,0.07337053708088603,56.757425742574256,62.63636363636363,42.52518845083628,41.376920943647555,1.7817803508090764,1.9741419752787637,1.4858225352701873,1.3573083019237229,0.018483290326512598,0.01879549585035789,0.002806655353050103,0.00260240272815787
10,-1.0,12,17,32.58345864661654,27.970812339383023,1.912262251033927,0.9597972300121773,0.8911324529066522,1.839286818905516,0.01507299317154911,0.0020762027993533948,2.6897015741235997,0.27123736838531276,0.10760070240035437,2.846255607673859,2.255992390615092,0.1202297354874324,0.2494736769423469,0.21972616827099611,0.10621294133502511,0.08021026304102886,42.02427184466019,61.3,34.40781116447229,46.80074785727253,1.2405238556912217,1.8787552974170327,1.1004270187795877,1.5281905684109036,0.01570852019282893,0.01709633122389955,0.0022784376649306057,0.003010066075829383
11,-1.0,12,18,28.64306784660767,27.394087341373197,1.8181152301939476,0.8414702462050906,0.9105335479878606,1.5007625830987277,0.014990895858222301,0.0024799601629918087,2.695547578236588,0.2628245451477236,0.09697721878388853,2.6876274343673603,2.330740774630397,0.1127643828985665,0.2509674761300484,0.2278070189292399,0.08873031435614989,0.08521033279047066,41.768115942028984,44.80952380952381,37.954133873569525,33.55538285910118,1.2669477878111575,1.3491000459385603,1.3185537504270646,1.0703763435282232,0.016200268807674948,0.0162947105051348,0.002870527633347414,0.0024532946546092517
12,1.0,12,20,62.306156405990016,45.426462620281626,2.0676363980858246,2.1580181902102478,1.7728023411493912,1.8402228260848346,0.024117932064757427,0.0035219716411837056,2.6492405348178534,0.3250157427610799,0.07146939036000287,3.045770611194861,1.91573488630061,0.1696559085942749,0.2954079800850323,0.2799677184904186,0.07345992660382689,0.06176022411570215,84.47826086956522,96.66666666666667,60.016660415339736,54.60362218347384,2.971393604398355,3.4016225723303095,2.472815059723656,2.052228069981372,0.025707039462020936,0.025847633220635557,0.00428829635251195,0.003790879373966973
13,1.0,12,23,99.5857740585774,62.63372277443625,2.318518810808938,4.727014388651872,3.149755231716152,2.0563924523079318,0.04212902502622029,0.005689995631501279,2.6734730574857615,0.4698294739676809,0.11475434200359316,3.052343854889051,1.7912247923300264,0.26229509326773354,0.42647744766277035,0.4191111653959832,0.12385771705700269,0.12349190191908838,125.4311377245509,153.73684210526315,73.57984616035176,95.73804287317344,5.85925951334116,8.03534694514187,3.6590789072741106,5.740459806697759,0.04369010720605008,0.04737602969976278,0.006215831796398815,0.008847533663233723
14,-1.0,12,24,28.115214180206795,24.83984188546784,1.966173108833217,0.814761422843822,0.7724338661044279,1.8406773050367362,0.01441079651835019,0.0018762443860736004,2.7658087920845196,0.2509536151514066,0.09668004379838005,2.651941799189954,2.338812023109262,0.10729960880643327,0.23181225232886912,0.22564936338003952,0.08838202426761123,0.09680052497537305,36.03883495145631,50.904761904761905,31.59695276265387,40.95049829559583,1.0557261019001467,1.5464717890244917,0.9923917414113655,1.299275551365376,0.014982826274023099,0.016153198132977324,0.002129714836124578,0.0025015613928549944
