,reward,session,trial,mean_degree,std_degree,entropy_degree,mean_strenght,std_strenght,entropy_strenght,mean_closeness,std_closeness,entropy_closeness,mean_clustering,std_clustering,entropy_clustering,geodd,smallworld,mean_clustering_midbrain,mean_clustering_basal_ganglia,std_clustering_midbrain,std_clustering_basal_ganglia,mean_degree_midbrain,mean_degree_basal_ganglia,std_degree_midbrain,std_degree_basal_ganglia,mean_strenght_midbrain,mean_strenght_basal_ganglia,std_strenght_midbrain,std_strenght_basal_ganglia,mean_closeness_midbrain,mean_closeness_basal_ganglia,std_closeness_midbrain,std_closeness_basal_ganglia
0,-1.0,14,0,22.193018480492814,19.571374995782264,1.6838452348554047,0.6463761786801053,0.6452591599407391,1.4759906292130638,0.014545461766393599,0.0022288667201729746,2.6537295709309183,0.25426054548818644,0.11035463566703904,2.6975045104322026,2.334322001673131,0.10892265304698519,0.2353218128387127,0.23741805144165445,0.12412357242136966,0.08554297621162482,27.295081967213115,18.3,23.774448511846952,11.29719729254414,0.8065187370209159,0.5068746881832674,0.7739949001932294,0.3300974682023014,0.01532494362109361,0.01402737241638664,0.002456424041926713,0.001749362352288243
1,-1.0,14,2,64.12807881773399,40.955621179043,2.144868892270781,2.994759647206745,2.0483097102158134,1.7158982309225785,0.03762293555560885,0.005517441802270335,2.618827231228691,0.4232871606339254,0.10889305783889477,3.0398733504584197,1.8434470595390136,0.2296172045970096,0.35165216236044267,0.41563953748265325,0.1074997248991567,0.09585670788115055,88.65454545454546,56.775510204081634,49.860976973916074,29.69385651166938,3.795271391733046,2.512607431000812,2.181693969058271,1.221503759944062,0.03892224101777319,0.03607963284757824,0.005431714956304322,0.004669689989969179
2,-1.0,14,4,39.49680170575693,26.976229179231154,1.7823746428926799,1.3395477991913214,1.0077726291567877,1.573353054057824,0.020761371617362433,0.0027421316100889057,2.5474954585483514,0.28755311361704405,0.07810092394195228,2.9214939548063596,1.9989065660707452,0.14385520488948506,0.250193430285784,0.2829247695566263,0.07632439463206624,0.07707636934721808,53.90163934426229,36.584070796460175,34.73539552431472,18.47156420863084,1.802872219676018,1.1960237670706433,1.2069210044768137,0.6337008706896452,0.021811017244844563,0.020257842349743517,0.0032919571305162496,0.0021755425559348476
3,1.0,14,5,66.47466666666666,41.259035675702464,2.322219505095295,3.347973710237715,2.041701940130011,1.870970259937803,0.040764938856193644,0.004694361260524327,2.5746886115226504,0.4481843422397934,0.11821680318988881,3.0727085007871926,1.8223172905525846,0.24594199076270062,0.3780124446835307,0.4587515866983501,0.1275302926386528,0.09991454875439292,95.20754716981132,55.896907216494846,53.455803818745,22.632648863056254,4.479921917786517,2.7397558999046696,2.4678581945012183,0.8156946539803919,0.04268686644777029,0.039677043865270295,0.004982388143180791,0.003354871937712197
4,-1.0,14,7,60.90133333333333,36.33721138936718,2.3312496629092365,2.9088138607915432,1.6126338954611725,2.152451257369016,0.03590283174076023,0.0037613193883143034,2.629920170698225,0.4083282436874114,0.11186291515943485,2.9438523488648585,1.8380748663101605,0.22214995219814362,0.3282149125524039,0.414128140358823,0.1020983284956432,0.1061638784320255,82.04444444444445,54.12380952380953,37.78239187508474,24.95241003269843,3.52451779452055,2.5348985066969942,1.4424985940217299,0.995259520026793,0.03675228719827629,0.0351187594887532,0.0031826877595959096,0.0028608869259740843
5,1.0,14,9,64.2770083102493,39.476010428614,2.498951466348866,3.2299944616633516,1.853697868547731,2.22316162167393,0.03936859444725592,0.0045661616069833984,2.6775812527086624,0.4357737865259267,0.12686227041851555,3.0796270639030667,1.82149892274546,0.2392391129548983,0.3674345886861585,0.4259618849086456,0.138691961345457,0.12025921966557916,87.06,61.45454545454545,50.79937401189113,29.738005043803923,3.9567529139523208,3.002329228913659,2.1192873031329444,1.2295226559522099,0.04016889035328501,0.03893255996713703,0.004883931681602913,0.0037976140792361354
6,-1.0,14,10,27.176470588235293,17.891509523610598,2.2659553770108483,0.8540852332203898,0.5998748679119924,2.0696518518597733,0.016336568257996335,0.0019485250291819602,2.6914652006380893,0.2305221176848854,0.08457591287717499,2.6561281993921817,2.227939987251572,0.1034687285133123,0.2037523789346874,0.23098525465385286,0.07050481721339269,0.0903045602142087,32.24590163934426,24.84070796460177,20.941492061474918,14.052094210870331,1.0175530434563842,0.7524593341337276,0.7142393668085252,0.43316091073122154,0.016918172738932796,0.016006185567073183,0.0021851287166282434,0.001531856686806873
7,-1.0,14,11,25.313492063492063,19.53113449827274,1.6679812494769017,0.7617101859543414,0.6550624794105712,1.4626469921516243,0.01562761817981643,0.0021443563960634217,2.538465302497492,0.24466568276992492,0.09023848641923853,2.65278638122829,2.2688945690933764,0.10783475182264218,0.22371603763788064,0.24650215473128326,0.07750201899406921,0.08363021774510439,30.91304347826087,22.127118644067796,21.26011379469374,11.743405369137594,0.9339346162505273,0.6503675547809321,0.6921475159149476,0.36114090158964024,0.01608077648191538,0.01546871246848257,0.0022785873334632144,0.0017221748232444263
8,-1.0,14,12,29.50537634408602,21.77194784649293,2.2101409006772372,0.9445077295984216,0.7446234229630093,2.104818751149397,0.017028971302385194,0.0021705874131779327,2.7394463545384413,0.2780413023129931,0.1009806609349978,2.694469586705968,2.1866147571375603,0.12715605316638842,0.254976160367154,0.27653241522404765,0.09507080829189608,0.09699704713363402,37.66129032258065,28.878260869565217,28.039110673616694,16.264737972781838,1.2049269233306505,0.9076529508969603,0.9781294515709831,0.5209747105099544,0.01774428742582613,0.0170339599406075,0.0024951761734487376,0.0017616428685001048
9,-1.0,14,14,22.96385542168675,15.668462004982718,2.179746064013326,0.6744474435055338,0.48719473531351204,2.0116715554457065,0.01407081736174202,0.0016104407406492627,2.723583363585172,0.23055755871944394,0.09639157373135504,2.6258417701433725,2.3615669923153377,0.09762905709204536,0.1859396656903706,0.22507075762276627,0.09274953832443042,0.0877631237319255,29.129032258064516,19.213675213675213,18.32984862666298,11.761758299152225,0.8606785070222592,0.5434229650645559,0.5884520708569881,0.34907284463017807,0.014628873351024882,0.01364325692589616,0.0018961732725057904,0.0013631609728033444
10,-1.0,14,15,31.227848101265824,21.20063849473694,1.7995782752407319,1.0340848359787524,0.7672098469850126,1.5758408379646067,0.018329545925167695,0.002370658128201238,2.57210425912392,0.26481290787808853,0.08695414303767635,2.9372021274938582,2.1327285216010563,0.12416625238325756,0.24376422891060456,0.261277952802947,0.09713989114421387,0.07638502965006087,38.26984126984127,27.517857142857142,22.001591824955476,13.685877850946225,1.2500503582085079,0.8788550699546596,0.7741838344417319,0.4459185371357359,0.018896287553672095,0.0178265491019745,0.0024642862477326274,0.0018470932214195276
11,1.0,14,18,61.1644908616188,38.6129159344396,2.205387560364306,2.937574953869574,1.8243721629549279,1.9708046471239036,0.03649513214807351,0.004187360413865104,2.5958189823239155,0.42882917176137886,0.11546321815618114,3.0060599175153797,1.8413598895465668,0.2328872124324255,0.36241491146893795,0.432205512458038,0.11803784238606777,0.09879204011488307,80.4,54.78431372549019,42.45750816993385,26.478488290989844,3.5436109025380307,2.5986882234997584,1.8351170602074909,1.179030692683475,0.03741928649837718,0.03556277180300317,0.003906777293065332,0.003174202640327859
12,-1.0,14,19,29.779591836734692,21.889154705263376,2.3818918089129815,0.9267635385534319,0.7574458079474896,2.1301291670445037,0.016487309170873037,0.0022563142653902273,2.725614264812098,0.2593885394632204,0.08883287348851632,2.797442749973166,2.210558824756897,0.11734070885525803,0.2196334317485632,0.25361894348854486,0.07189711482275259,0.08537595294498673,34.41818181818182,23.94736842105263,22.744982191156648,13.366521484049775,1.0379165386774865,0.706888433787046,0.7449953863172716,0.40429762202682895,0.01675560587209673,0.01589797819645946,0.0019521177119332285,0.0015440470526148626
13,-1.0,14,20,25.384297520661157,17.927570107548547,2.277957825385903,0.7713187201708169,0.5849186137849527,2.113287363927808,0.015257644447276916,0.0018643760328311031,2.718758818791328,0.24539125752512528,0.10131230300689727,2.4831378819304035,2.283130571668121,0.10748016805093864,0.20392039989569927,0.23177940218918106,0.08167214596180723,0.10155988493930661,33.203125,22.527272727272727,24.908068275849395,12.40286557131719,1.0351174458805597,0.6587600446013501,0.8721969684353558,0.3723173242856588,0.016085701890469976,0.014917707581557596,0.0022351910225298743,0.001427396079064704
14,-1.0,14,21,49.01877934272301,32.14425560598732,1.934596790961139,1.9703533157073552,1.3795218293945182,1.6492879972262628,0.027933786364682387,0.003580875839477678,2.604079447960647,0.3542612097369105,0.08825871052476301,2.810030611625926,1.9036509251587959,0.18609567807572666,0.30517022454564535,0.3510119229517509,0.09714721273541352,0.07106056928811127,69.46551724137932,39.37735849056604,44.10106555802424,14.582525618005489,2.7160814794613355,1.5253270765566433,1.8393916864243873,0.547799511309389,0.029351759371797435,0.02672104617132099,0.004082802298394863,0.002788895471778949
15,-1.0,14,22,41.3569844789357,25.951836914632104,1.870089877336099,1.4962831495477957,0.9927362914538802,1.6847700796325427,0.02215814126757972,0.002735871226985484,2.4740005998167582,0.3010887329125445,0.09127280522279738,2.9274102474866366,1.9740034491254004,0.15252695381355313,0.25012818213893884,0.28619104401178624,0.08364742331129217,0.07345441259954519,51.2,35.706422018348626,29.06246146950851,14.872117099275444,1.7552070035561895,1.232087375036735,1.0571294621038843,0.49303950217699144,0.0224834544319101,0.021479107619746023,0.0029012007952843918,0.0020335028890665274
16,1.0,14,23,55.57640750670241,36.312948391367954,2.2914831832937517,2.746609293389799,1.6682451936191314,1.9943831842594308,0.03601059337902067,0.004018896310406042,2.6802181410985924,0.4362752594886103,0.12891050325902417,2.9833599413896654,1.8542909856150365,0.23527874690277117,0.3765279780015997,0.41584204873746033,0.13713478431850318,0.11420967934055747,69.94827586206897,53.02061855670103,42.379818885307735,30.650668710501126,3.2034262142459804,2.5380516911507556,1.9109467608352377,1.3358051625249054,0.03675024796458647,0.035397237994811835,0.004491840408621659,0.003479761205683727
17,-1.0,14,24,50.33723653395784,32.62480765918556,1.9058655565641738,2.1153295306565734,1.4046252085394697,1.685939506611985,0.02900424075603494,0.0034835492306559018,2.554998887360853,0.36048486277252,0.10244209083501372,3.0179158556994854,1.8903585447108884,0.19069655530752902,0.29907023513452724,0.3396800174856263,0.10427858296490128,0.08905778409733024,68.6,47.28155339805825,38.599858690273614,18.271638309658858,2.7027780099890735,1.8858502284977348,1.5304894009170187,0.6303724744534667,0.029944070858173525,0.028521037623662343,0.0035738051125882467,0.002369289869084071
