,reward,1C Global,2C Global,3C Global,4C Global,5C Global,6C Global,7C Global,8C Global,9C Global,10C Global,11C Global,12C Global,13C Global,14C Global,1C Local,2C Local,3C Local,4C Local,5C Local,6C Local,7C Local,8C Local,9C Local,10C Local,11C Local,12C Local,13C Local,14C Local
0,1.0,-0.11718651954719307,-0.04317682665851686,-0.06463742216756689,-0.044091890253008754,0.14087565168835517,0.12341877025637134,-0.12216706893256993,0.05287474785504551,0.10722791008272067,-0.13287224742711573,0.15291500489723894,-0.0314251004953461,0.008248420753177998,0.18034761832049714,-0.09880423975869657,0.07094496849832982,0.12394522919688353,-0.03229660127400421,-0.03486956480642614,0.1221014656123824,0.07158438580627818,-0.1351913853413165,-0.08602320849963861,0.053193826987424385,-0.05498825878870433,0.14291130260815296,0.07163998570293602,0.17499161012422307
1,1.0,0.16345609731201735,-0.03774678760642484,-0.026096953678825096,0.12083188805429691,0.2137765858468074,0.08896391354218783,-0.03150847118382803,0.08490271831967414,0.0433977872198417,0.06558102980246014,0.022195325177616847,-0.019479830526699517,-0.07715116831769162,-0.025563885441912845,0.06962288082368355,-0.22169409764511525,0.11561787181396255,0.07191496618843037,-0.16886539897070824,0.0826348257338772,-0.048200313978902024,-0.08996140362955846,-0.030068277531896434,-0.15603692752213527,0.05121056678618433,-0.13899139203529304,-0.07209476400390628,0.19662479188669973
2,1.0,-0.038980481618283394,0.05724737051939272,0.0464900418503289,0.055355455424808055,0.09563270386886515,0.1736384152511551,-0.05312334141256156,-0.04684435551429418,-0.09951147564444239,0.0855213210889492,-0.010418656017426356,-0.056833754168350056,0.12285480622767037,0.04452672240744313,-0.11164105897871292,-0.08124373404844568,0.11028803464623411,0.08228426375211005,-0.076562072439728,-0.11386453504357065,0.08208169336729669,-0.2174674510541754,-0.07830898526162881,-0.07098249862163594,0.1056621707778056,0.21051727136336493,0.14745913523601115,0.0575636744194689
3,-1.0,-0.07491608509217935,0.03194279246490439,-0.1805668497875216,-0.10200471345306009,0.06375893671221897,-0.054850498557208104,-0.03359911007891101,-0.017502111898945343,-0.14705181805852507,0.09755861400086498,0.019602381171139098,-0.14919179867485774,0.028269220031932687,0.038970602958802635,-0.11489097558891034,-0.046936715229885226,0.0431840983205409,0.015599641696396813,0.08534612876163844,-0.005865005710833385,0.08462137253301517,-0.0078034547421015924,-0.039805648868803646,-0.09740452045653598,0.059791432748136954,0.07253973792952557,-0.1386559679003751,0.06717744097801183
4,-1.0,-0.17155113240097622,0.06983796489327383,0.09497518326922019,0.14459311184849455,0.11920381457291954,0.0688115302627911,-0.02324184829367887,0.14425696349832082,-0.040684009125893004,-0.10437692465938647,-0.024047390391719665,-0.06855071437754862,-0.18498403169178293,0.023320842146259728,-0.10130189475469452,0.07746160072713065,0.059443206218141115,-0.16140826923466228,-0.08183214057655161,0.10923598672417144,0.14708306411719516,-0.1474747731023967,-0.05727591922365486,-0.053321588240501004,0.06995510955556991,0.14649074810531923,0.01590043164665001,-0.25297025198503725
5,-1.0,0.0585334905004882,0.0804741301771143,0.039020867883349984,0.1044397457129516,-0.010351652211222723,0.0705225857812974,-0.006724192254386445,-0.12827998928367726,-0.053428126926414916,-0.18941795930486538,-0.06277733161351914,0.07495515161527477,-0.0491889406330496,0.0472258798808745,0.09571027100533475,0.006545974928247695,-0.012983869979899138,-0.15896539469119006,-0.11819124359696087,0.09189791042031877,0.06768561625053068,0.015149926510115472,-0.022276680324248208,-0.03928061866993457,0.05803999130990066,-0.008659876219904437,0.05134760594676794,0.06251361777560284
6,-1.0,0.04377495981456173,-0.016266887722951318,0.22833791264893477,-0.08133055379174524,-0.11533326314436965,0.029781299836021465,-0.03239495689910751,0.03302323265459464,-0.11036790709396889,-0.0329833553439217,-0.04778774950446761,0.013081285061882317,0.10230113833383025,0.05559882752876407,0.058275131768926854,-0.00763418862069517,-0.10087631074385976,-0.17379963788937183,-0.022082372695563852,-0.14906681928038112,-0.03787006260966014,-0.12065512669770534,-0.08696050384776842,-0.06328855532572769,-0.0025344580105878226,0.03647418875263962,-0.07971143597249465,0.059525813007409514
7,-1.0,-0.03965840838655665,0.07950912670415734,0.0603083107506046,0.044517633076060284,0.03415123192905857,-0.03138778961297501,0.05225325883756639,-0.013819764232456646,-0.029313448249887214,0.13031334925882435,0.0027832702326954645,-0.14314340419727536,0.05940453884082414,0.024909235199714958,-0.0024708518578636335,-0.02068908092321255,0.06839648173136384,0.16424713250297476,-0.004616803103652869,-0.06520327947918252,0.035822430342283114,-0.07780446183445507,0.08325695872764426,0.015238402056524939,-0.131672479495817,0.03766732707172925,-0.05026744693980704,0.03337272632098252
8,-1.0,0.07970256908481707,-0.06734398844946576,0.0029788310737429258,0.005403292159613586,0.17894108654324808,0.000244633207455987,0.015150376503631647,0.06112372982323385,-0.04981853930995259,0.06329781627795965,0.030373766549570975,-0.0822943400605018,0.15584241268918947,-0.06521735249281112,0.02381427893321774,-0.10852937563615206,0.16569576217398108,-0.14484269826296925,0.08240356478684313,-0.09010916916227095,0.2389230798748248,-0.005973805948570538,0.08604546326049235,0.0021780928665348985,0.08298277115544418,-0.10613033120226766,0.008703320839324983,-0.13957082956373923
9,-1.0,0.1814626831410703,0.023633986367462327,-0.03440030157505386,0.05303684665599629,-0.004564883911048934,-0.10518575840100307,0.005142529308862229,0.12259971721941448,0.10715953193961372,-0.11552888584820038,-0.1313157833818435,-0.034670706178949504,0.0957681876337166,-0.00983749788920283,0.16763766515739692,-0.057162382452421626,-0.10485564751693754,-0.07873208181498652,0.001055476265211116,0.14619712919504677,-0.14544962374039225,0.05361320641331457,0.1293439479992241,-0.12623708829401117,-0.01879055485451467,0.10864589753449114,0.12170928869123238,0.08543388267646494
