,reward,1C,2C,3C,4C,5C,6C,7C,8C,9C,10C,11C,12C,13C,14C
0,1.0,-0.11718651954719307,-0.04317682665851686,-0.06463742216756689,-0.044091890253008754,0.14087565168835517,0.12341877025637134,-0.12216706893256993,0.05287474785504551,0.10722791008272067,-0.13287224742711573,0.15291500489723894,-0.0314251004953461,0.008248420753177998,0.18034761832049714
1,1.0,0.16345609731201735,-0.03774678760642484,-0.026096953678825096,0.12083188805429691,0.2137765858468074,0.08896391354218783,-0.03150847118382803,0.08490271831967414,0.0433977872198417,0.06558102980246014,0.022195325177616847,-0.019479830526699517,-0.07715116831769162,-0.025563885441912845
2,1.0,-0.038980481618283394,0.05724737051939272,0.0464900418503289,0.055355455424808055,0.09563270386886515,0.1736384152511551,-0.05312334141256156,-0.04684435551429418,-0.09951147564444239,0.0855213210889492,-0.010418656017426356,-0.056833754168350056,0.12285480622767037,0.04452672240744313
3,-1.0,-0.07491608509217935,0.03194279246490439,-0.1805668497875216,-0.10200471345306009,0.06375893671221897,-0.054850498557208104,-0.03359911007891101,-0.017502111898945343,-0.14705181805852507,0.09755861400086498,0.019602381171139098,-0.14919179867485774,0.028269220031932687,0.038970602958802635
4,-1.0,-0.17155113240097622,0.06983796489327383,0.09497518326922019,0.14459311184849455,0.11920381457291954,0.0688115302627911,-0.02324184829367887,0.14425696349832082,-0.040684009125893004,-0.10437692465938647,-0.024047390391719665,-0.06855071437754862,-0.18498403169178293,0.023320842146259728
5,-1.0,0.0585334905004882,0.0804741301771143,0.039020867883349984,0.1044397457129516,-0.010351652211222723,0.0705225857812974,-0.006724192254386445,-0.12827998928367726,-0.053428126926414916,-0.18941795930486538,-0.06277733161351914,0.07495515161527477,-0.0491889406330496,0.0472258798808745
6,-1.0,0.04377495981456173,-0.016266887722951318,0.22833791264893477,-0.08133055379174524,-0.11533326314436965,0.029781299836021465,-0.03239495689910751,0.03302323265459464,-0.11036790709396889,-0.0329833553439217,-0.04778774950446761,0.013081285061882317,0.10230113833383025,0.05559882752876407
7,-1.0,-0.03965840838655665,0.07950912670415734,0.0603083107506046,0.044517633076060284,0.03415123192905857,-0.03138778961297501,0.05225325883756639,-0.013819764232456646,-0.029313448249887214,0.13031334925882435,0.0027832702326954645,-0.14314340419727536,0.05940453884082414,0.024909235199714958
8,-1.0,0.07970256908481707,-0.06734398844946576,0.0029788310737429258,0.005403292159613586,0.17894108654324808,0.000244633207455987,0.015150376503631647,0.06112372982323385,-0.04981853930995259,0.06329781627795965,0.030373766549570975,-0.0822943400605018,0.15584241268918947,-0.06521735249281112
9,-1.0,0.1814626831410703,0.023633986367462327,-0.03440030157505386,0.05303684665599629,-0.004564883911048934,-0.10518575840100307,0.005142529308862229,0.12259971721941448,0.10715953193961372,-0.11552888584820038,-0.1313157833818435,-0.034670706178949504,0.0957681876337166,-0.00983749788920283
10,-1.0,0.009538125586747348,0.06721106895462232,-0.14698031449642474,0.015358962132870213,0.043346364615190786,0.07808214450098228,-0.11808896914904293,-0.015627670445072708,-0.10612184518957404,0.06101207717694971,-0.011761204899096165,-0.08904859772047051,-0.028577080051885233,0.10718152046446829
11,-1.0,-0.0361397391101187,-0.0029485774123622316,-0.10894654013464093,0.017820678508701664,0.05953657602962911,-0.023935810934560847,0.06036913618000155,0.05235400177122096,-0.03150476492028446,0.007512738543598523,0.003384173412066461,-0.044160205392323154,-0.15467388841532687,-0.011293265708559274
12,1.0,-0.025121511479559478,-0.08532721108662764,-0.0016445305846904765,-0.22091427375721254,-0.0404128515849261,0.06382439708601513,0.03080667509251977,-0.008160921532059339,0.008929260571037842,-0.0564375722326861,0.016852508428756012,-0.0041820153693711915,-0.12975071740228442,0.01690010032438055
13,-1.0,-0.04006042301840601,-0.3431774776026345,-0.03113081104432309,0.36625644732271095,-0.3159528161976655,-0.12763845124314963,0.2596835133521739,0.04790186358207096,0.04782911566746371,0.20047163003250415,0.029207969570919694,0.06779562589955475,-0.0652117361237069,0.26822136187333273
14,-1.0,0.1194735842031331,-0.025532135050858162,-0.03741290769799677,-0.0652454025224221,0.1059635397408471,-0.13333694953599623,-0.0036185059377886234,0.007175285968515276,0.014286962789977415,0.08169908997751837,0.05144340830049048,0.02078994532678858,-0.14793897151569368,-0.0021348160344233013
15,1.0,0.16284969774480965,-0.033362089247637804,0.10554586514538286,-0.08272097181590829,-0.06407105064978161,-0.05452788184796727,-0.08878820952080016,-0.02901193193043075,0.0036279830751510173,-0.053780340909069954,0.014375034461349887,0.08061788065477589,-0.05284606466807492,0.04419093067358652
