,reward,1C Global,2C Global,3C Global,4C Global,5C Global,6C Global,7C Global,8C Global,9C Global,10C Global,11C Global,12C Global,13C Global,14C Global,1C Local,2C Local,3C Local,4C Local,5C Local,6C Local,7C Local,8C Local,9C Local,10C Local,11C Local,12C Local,13C Local,14C Local
0,-1.0,-0.14616909930008834,0.030545634439448358,-0.06134913547521706,0.1457583807920941,0.11448386839653978,0.02224319571341129,0.11448570038708861,0.11553960101963623,-0.003659000183928857,0.17079994660609887,0.023330085621524388,-0.027871901789498135,-0.1881860081593634,0.05451159685800321,-0.05706757559999732,-0.17069118717120255,0.05402670345177303,0.18716553313225218,0.012048993969017242,0.03567662876233621,-0.1375863472232072,0.1269351103325673,0.20147153775058535,-0.03466860165173014,0.10429956573050064,-0.010898916675841985,0.14888364674464521,-0.13458470857205
1,-1.0,-0.10375509795880626,0.0409110657627943,-0.18894780569290545,0.0847530132955514,-0.10033893042439908,0.1576160563046269,0.2131299837773432,-0.16704569959965088,-0.12995143888480723,0.25690157966815774,-0.27057183680141206,-0.1004412050163354,-0.09811891937025295,-0.07393448275528797,-0.15277716881269293,0.0185193585030271,0.144073870007474,0.05040650563278929,0.007584688041619215,0.01185151046002193,-0.07588391044738328,-0.026285044189778086,-0.11624711408970782,0.09694923262942964,0.09145221900684303,0.025897209087747376,0.13157535288268615,0.2007775897005367
2,-1.0,-0.03430407536316977,0.02012056648186527,-0.13465149492400588,0.12853676078974888,0.15657335093303323,0.15414407975871922,0.07803236881138219,-0.1413656509200511,-0.1041234492288471,-0.022854556100367213,0.14145686077294004,0.011981926772860613,-0.159452595829667,-0.026228943408054674,-0.023138600850828302,-0.08919140319536255,-0.02722858315735752,0.25541329800000256,-0.14667126608207268,-0.20912846081509817,-0.10095812391264448,0.12691172977762774,0.12050066547448984,-0.16981054574913998,0.06893108561196519,-0.05995669269053088,-0.1428540220323022,-0.1016527211473012
3,-1.0,-0.08406427716668913,0.13783625645653877,0.006067431496169096,0.1154244297275334,0.012926731074223914,0.004905724251778177,0.2482081771827924,0.11664254541448153,0.14459091165288815,0.2885804793139115,0.2331742628161925,-0.1273340130547154,0.009904679698865184,0.1268546706073254,-0.053221587563196886,-0.10398755930864623,0.036514240249570507,0.21738513712525617,0.1279978324289717,-0.07606363551831284,-0.12358475249807088,0.03805403683620958,0.2513066845257532,0.20681468962077032,0.12095032807661109,0.11569031299572621,0.2500885575721011,0.2975215076186314
4,1.0,-0.026296466921810986,0.039501872378911104,-0.01497738609568944,0.04538215965963205,0.07883298742658847,0.019739152204217264,0.19796259614259712,-0.29262601783375425,0.1928856666170091,-0.21459460200863464,0.06205149601463773,0.03939192576028136,0.20633971108604263,0.015434286885319868,-0.15213047866644125,0.07411811032315294,0.01240933153300452,0.17033437924373668,0.007759134353246179,0.1432737639276442,-0.08499672371376146,0.050015235286650785,-0.047886152437922005,0.025853681388132887,-0.3177282435244138,0.016389435598251283,-0.026144862044415382,0.13820797261572607
5,-1.0,-0.05913418101584493,0.07124459629875737,-0.07812169369178436,0.08935961536111246,0.062373055599369606,0.09412643754962133,0.012397500849947436,0.04870218907703617,-0.18480348620013878,-0.07071875605141348,-0.3521248256287351,-0.2937491163386162,-0.02126502997845345,0.17394847979755265,-0.10195701455405456,-0.05618290061098549,0.07858408850201534,0.11957126451096887,-0.049698443783473274,0.1640362447473596,-0.11965483753765047,0.04160659837103186,-0.06418623886749844,-0.25210425390078495,-0.14006490531717422,-0.06409145146849371,0.19263884895845182,0.0416747139158198
6,1.0,-0.11959887367357225,0.009308451862465617,0.07213866478837927,0.044043943517687964,-0.058526467417035447,0.030949638590960053,0.14688910954571646,0.018266637959768534,-0.007664318510087705,-0.016524339211373522,0.013337210720982018,0.0735828526061145,0.15776214267706126,0.0023454089662884522,-0.09135213152460736,-0.15799001164944673,-0.06348512886388381,0.10553865135842534,-0.08257208450719876,0.1151601340412257,0.0163608903203386,-0.06127973824045626,-0.22721978269910872,0.0511977759521882,0.14341151490190523,0.029592997954601304,0.157531178266435,-0.07660441786910725
7,-1.0,-0.2571754343745889,-0.1749355197541497,0.035809225231596346,-0.04142061113424659,0.055635629080606236,0.13718188806098108,-0.20855236219046455,-0.11675764999621453,0.24317646526613346,0.097196391469711,0.04210962932003772,0.0820460276741394,0.11657965338618956,0.2778887874652268,-0.08321357984672899,-0.24651197084890353,0.0359638476780387,-0.0009925164756026423,-0.0362835480707234,0.01632902452411733,-0.05131622173287496,-0.06154081049615258,0.013761640795262277,0.007524107421615316,0.20006180497291615,-0.17972483475398357,0.10510030211368801,-0.33849652292741417
8,-1.0,0.14043833912930476,-0.07406191394213649,0.2584599307196302,-0.01984523268327236,0.1639832583629915,-0.18213154607685103,0.10438959536906929,-0.046112716733654684,0.16611084042566868,0.11723467701605758,-0.03662867660112943,0.11975216258231138,0.07648992147109203,-0.04951656176702424,0.16196075533924945,0.08195089199558707,-0.29953155979210555,0.08243105518796941,0.021725387913744867,0.08590618078756075,-0.08762143666898943,-0.03825688633681494,0.010582781453316918,0.08240555961586296,-0.01725999671803353,-0.14880645780346816,-0.07957282496933728,-0.233651699601427
9,-1.0,-0.16648514199608275,-0.1624755917690668,-0.09129836830571106,-0.0921814613888854,-0.061456372388582176,0.0808078061371984,-0.18249202488810234,-0.0469214841250496,0.1955259426282541,-0.020657429897711094,-0.009528061499912201,0.09871700874564503,-0.03797849240597626,-0.03965886539399118,-0.06203464517444417,-0.20496709850169192,0.10911516987361554,0.04822009943461622,0.008657048589143526,-0.011462135597570793,0.1359795737721337,-0.2519115255826849,0.03976815178753572,0.26599453106140036,0.005087277674161852,-0.24538296994173056,0.04334028148943488,0.05375001987708795
