,reward,session,trial,mean_degree,std_degree,entropy_degree,mean_strenght,std_strenght,entropy_strenght,mean_closeness,std_closeness,entropy_closeness,mean_clustering,std_clustering,entropy_clustering,geodd,smallworld
0,-1.0,30,1,24.756137479541735,17.686701731569176,2.140297368706276,0.7476936368126812,0.5629384411153378,2.0676128660138535,0.01370743798208712,0.0016628975777201237,2.6184470004019063,0.2687718945484748,0.10576138650153204,2.772340064066263,2.418872581900137,0.11111453185241446
1,-1.0,30,5,32.71518987341772,22.65455825599066,2.077666060563665,1.06608872898232,0.7494579548773712,2.019326759669686,0.016468741634695812,0.0018428717054313499,2.6369106575499504,0.28377268949134843,0.10240370353338978,2.883669753624856,2.2119651347068148,0.12828985639909787
2,1.0,30,6,27.11343804537522,18.80707724494879,2.028008491734969,0.8609859161921736,0.6217673618633021,2.0049166465690016,0.015424748623740108,0.0017998434029532068,2.6952353202282318,0.2807049545060654,0.10948173184125223,2.8567557244862547,2.295524719608489,0.12228356859251804
3,-1.0,30,7,18.226470588235294,13.759228108127575,1.7903576727479216,0.5134864292259532,0.41624921364225614,1.7246640345729696,0.011657490930213276,0.0014182094341318751,2.592728909646884,0.2258624908575145,0.1179693662322395,2.419768729487731,2.622039331196396,0.08614000872155374
4,-1.0,30,8,24.406576980568012,15.416267448212178,2.0381845281797437,0.7189838082729002,0.47909471642635076,1.934935707215367,0.013366153082266902,0.0014557874956165667,2.604987224791789,0.24826018370728092,0.09521814406106288,2.6438106201034475,2.452400132470485,0.10123151618703835
5,-1.0,30,9,18.209048361934478,12.797229828915045,1.960767438209547,0.5211931132947839,0.38251350833264564,1.9480438577595736,0.011998515603711905,0.0013392222209490596,2.6119240141132276,0.23993395290930092,0.10966272571451613,2.6237455639640266,2.596538611544462,0.09240530906897797
6,-1.0,30,11,20.452773613193404,14.679446531732195,1.7994246326288263,0.5978841924772362,0.4436444809418695,1.7121549260471485,0.012704068700151712,0.0014123625511746063,2.512203701277118,0.24873823298647518,0.11273172095341898,2.809950055636759,2.5260207733970854,0.09847038298579108
7,-1.0,30,13,22.753363228699552,15.888640165132554,2.022600761439711,0.6635548610310571,0.48262134331612,1.973717430116434,0.013152263414248251,0.0014545476561755445,2.595958418355329,0.23208488429413016,0.09913357469559429,2.735431723753684,2.477641130295463,0.09367171115150709
8,1.0,30,14,50.92151898734177,32.77489650221114,2.212557957114906,2.533973655180084,1.3906746764415074,1.990306970970927,0.03268271469486921,0.003442512525949058,2.5366980256390548,0.4417835979102576,0.14595897522814522,3.002944222984991,1.8771830623915697,0.23534390798701127
9,1.0,30,16,25.675213675213676,16.940534033211918,2.129928234770179,0.7762723318725586,0.5397216020988791,2.0970722238345347,0.01446486004618548,0.0015990068295548493,2.786931559320458,0.24678318490103288,0.08865070091553541,2.8404195279049262,2.3526226437185342,0.10489705417056158
