,reward,session,trial,mean_degree,std_degree,entropy_degree,mean_strenght,std_strenght,entropy_strenght,mean_closeness,std_closeness,entropy_closeness,mean_clustering,std_clustering,entropy_clustering,geodd,smallworld
34,1.0,21,55,17.056478405315616,12.888228921819632,2.0919401013004464,0.5158268631450382,0.4513304637407055,1.96404958960217,0.014703705376849592,0.002366379068309798,2.7804531573291147,0.24136026497466798,0.10774340368624374,2.271399856579215,2.3390697674418606,0.10318643262985407
35,-1.0,21,56,24.411347517730498,16.971637133126617,2.1835636996137473,0.8092648813809643,0.6236807237186106,2.0751529354360985,0.018273726454781727,0.0026710418369522166,2.672144563155502,0.27350694629288885,0.09064229391989281,2.6787610285155488,2.0846773175841093,0.13119869630943679
36,-1.0,21,58,14.198019801980198,10.683276899890776,2.173778760428185,0.4270198267609231,0.35293869193112987,1.9421190383897726,0.013342569637414349,0.001931728841940263,2.6231930032443973,0.22308872340172725,0.12317666418463143,2.3750910105111447,2.4763622057569994,0.09008727515025663
37,-1.0,21,59,26.100358422939067,18.034335031126105,2.3531957676386686,0.8621393268358988,0.6368640953503398,2.23782676233638,0.0184985967108457,0.002498865695050289,2.830298223656154,0.28020124721515116,0.08686573712520528,2.661891180106252,2.058121244939532,0.13614418873723036
38,-1.0,21,62,17.535211267605632,11.93595702178039,2.3587053041535446,0.5454652512383812,0.40149207864695746,2.2342571955776513,0.01509611480695679,0.001960932822713618,2.788046985153979,0.24482892588760632,0.11545596760281306,2.6914268491056412,2.3037625043547503,0.1062735092809314
39,-1.0,21,64,22.359322033898305,13.570645272045246,2.2715759687881887,0.7162275237909876,0.45862478996252826,2.1598935548245004,0.016800768155625843,0.0019087919997546427,2.566607604857891,0.24772383765709194,0.089366561070438,2.5167816238695835,2.1642568891963565,0.11446138344005831
40,1.0,21,65,11.058441558441558,8.467076814287923,2.405283340312227,0.31677950269170463,0.26639943146438844,2.223849937938091,0.01142774143565259,0.0016655065544418722,2.743278880279618,0.18636096188840964,0.1461339805924922,2.407680535718332,2.6947417403443463,0.06915726249321227
41,1.0,21,67,21.942857142857143,15.750406538323034,2.4417048704566837,0.7091609835221231,0.56634196990405,2.3625230748368686,0.01691855000212927,0.002494187089154981,2.881247225131367,0.27712638132786716,0.10466155070716356,2.6158168052439743,2.1676139272913466,0.12784858864334972
42,1.0,21,68,20.89108910891089,14.34872217958028,2.440206812268581,0.6593658301777559,0.4843832697699851,2.229321024776253,0.0162351275584749,0.0021294283360472816,2.823013075094506,0.24342518727737852,0.09920127707639557,2.4745717941191145,2.2215155290363473,0.10957618080796037
43,1.0,21,70,24.474358974358974,16.634628970895097,2.2856520281808748,0.7917474613758745,0.583217735585627,2.22615179162348,0.016910859427193458,0.0022885112705034517,2.798707844397885,0.2663159329753727,0.10596991331338942,2.8249307785738647,2.145209827685712,0.12414446807876074
44,-1.0,21,73,12.756756756756756,9.415428412136961,2.3618954855737666,0.3714959694699657,0.2930635142028641,2.2362031446378703,0.01229554360885507,0.0016908345866693815,2.7023220979687297,0.22688769306660644,0.14737669513093546,2.452267829930214,2.558268437929455,0.08868799290282411
45,-1.0,21,74,20.258823529411764,16.423371396509356,2.307206164786173,0.620199240075647,0.5532319327204686,2.188113029701775,0.015395035905133688,0.002264708948580887,2.8050057631087544,0.24781480456065824,0.10265936997952219,2.603808661980088,2.2756029845566546,0.10890072048703121
46,1.0,21,77,35.74074074074074,21.62618884352367,2.259166521626638,1.7741471728199798,0.9576274397137361,2.0343018726994244,0.033837373791512824,0.0038248557721352982,2.5597730517713164,0.42187468293521857,0.13491709192987952,3.0733092707364653,1.836993970714901,0.22965490886779452
47,-1.0,21,78,55.10505836575876,33.976425989957626,2.410719363771781,2.6589828351404767,1.7767727892384504,2.1184929003302244,0.03968591448521129,0.005874419248790426,2.7750446415410925,0.46715467673278405,0.11575596044073566,3.096858399708701,1.784745865758755,0.2617485691914916
48,-1.0,21,79,16.013651877133107,11.203355389704706,2.2715330449750635,0.48600989298769465,0.36235367500562804,2.174659713725367,0.014119413740308822,0.0018120248054132417,2.6189881699541333,0.22504540269477782,0.10552386887047943,2.6123385964942942,2.3704474262471362,0.09493794302414334
49,-1.0,21,81,22.877470355731226,14.941678660372558,2.4828847006322103,0.7985436687535938,0.5710369044500656,2.4298143273221937,0.01889286604986528,0.0026854945048579203,2.8314996385927884,0.2681881554780991,0.09649794444296791,2.807009005261179,2.087678022460631,0.1284624125908077
50,-1.0,21,87,25.664335664335663,17.192022892379033,2.3558788260597017,0.8610884045953374,0.6374293633072955,2.1142686098159347,0.01893761965589061,0.0026908950641510165,2.635874032304056,0.2796932400986788,0.0843693752896696,2.9612785586365495,2.0675499938657835,0.13527761888636355
51,-1.0,21,90,18.86322188449848,13.409252009992377,2.342371598398894,0.583360845711563,0.45405646808276096,2.1287111521920647,0.014591855024402207,0.0021154673446526127,2.7876736097903265,0.2470188720086237,0.12170329392512393,2.358564927284492,2.3624990733190008,0.10455829371462765
52,-1.0,21,92,24.48148148148148,15.282210355860444,2.255382076616044,0.8404351369967448,0.5485196604941339,2.2104826146774843,0.018903492000947767,0.0022117914479469454,2.756864791178032,0.2596655154876767,0.09328058081094881,2.7701861354093964,2.0627288999036213,0.12588446087113497
53,-1.0,21,94,13.591054313099042,10.300540472819561,2.2347840587111407,0.39100532437032154,0.31575137452634994,2.222653617397263,0.012526296233264888,0.001652837788748538,2.794597909674472,0.2016023104359639,0.11861114940763731,2.4563784406207567,2.523920701236995,0.07987664205819021
54,-1.0,21,95,21.08974358974359,15.368912926737481,2.251294770292616,0.6591785312174215,0.5147634658042977,2.0588398846269254,0.01611450925409886,0.002161965376558625,2.831471764173604,0.24601716568607493,0.10430861596034909,2.656643173344042,2.2085085332673757,0.11139516192953308
55,-1.0,21,96,17.328813559322032,12.604156576270313,2.2022776693084567,0.5415429938443871,0.4387401676228269,2.020200674719948,0.01500367540532786,0.0022195695712400646,2.7397452056814897,0.2447450213083235,0.11166695914323914,2.3038033354481264,2.3398132134209617,0.10460023898680788
56,-1.0,21,97,18.969491525423727,11.867735126366329,2.4554457530626115,0.6064531627248515,0.4030563924868821,2.3481735475093197,0.015466085159970708,0.0019525121267278702,2.7372474463907723,0.24526889263330512,0.11022248731266183,2.7349879064954434,2.283938660209847,0.10738856384644321
57,-1.0,21,99,13.783216783216783,9.876255242972091,2.190498604602755,0.4141675552253626,0.31313122819668704,2.1366147482772964,0.01319184270043893,0.0017295863963664912,2.751304257819027,0.22492582328463262,0.1293059415945407,2.3813447663033833,2.4844313581155686,0.09053412667244627
58,-1.0,21,101,9.706070287539935,7.270000168413601,2.244943863846824,0.26884861656251785,0.21645806715501903,2.129613598613881,0.010610875812080848,0.001454884017631284,2.7503251601797944,0.17028033804307208,0.14882702672363496,2.217450342307941,2.785840091750635,0.06112351478726373
59,-1.0,21,102,14.709897610921502,11.333953534397954,2.2047950558171188,0.4347950457192843,0.36339029200902034,2.0980861386917207,0.01336722043767396,0.0018477630801013551,2.6925987511235046,0.22182608885531097,0.119883463162756,2.3739831257908794,2.4418392631726586,0.09084385372978827
60,-1.0,21,104,22.682926829268293,15.405794007276809,2.343985358115613,0.7842007763678089,0.5445031989389761,2.3263996244962946,0.018040542620839522,0.002252850106515078,2.7667076554445593,0.2933189530813116,0.10311171254313699,2.967205933970468,2.1406154820788967,0.13702552164877818
61,-1.0,21,105,26.398625429553263,17.069874535779608,2.471276281740706,0.9219873534263021,0.6371545806458945,2.215592385428477,0.019338216835438064,0.0026590280294364675,2.741178264940313,0.27969234176760144,0.08411233882186614,2.5492112473099144,2.0729944306197416,0.13492189734633522
62,-1.0,21,108,31.52861952861953,20.52164880830657,2.3128982130282543,1.1355038217124276,0.7817222086990632,2.062386294703751,0.0217069855263096,0.002870678931397868,2.675285673855279,0.3056631836483095,0.08861432867932131,2.901036612064574,1.9644417144417143,0.15559799071726474
63,-1.0,21,110,23.373737373737374,15.858753135577922,2.3305168860745984,0.746825984053661,0.5337458034933937,2.2760190982578408,0.016958470468782533,0.002122280671170466,2.763610504108668,0.25637024017471044,0.09116347512883495,2.7398519137373567,2.1275366275366276,0.12050097603797741
64,1.0,21,112,12.833333333333334,10.25981914503803,2.1648824380928797,0.37481753889403685,0.33261831034501665,2.046396946726265,0.01253030838357873,0.0018497803975257145,2.754185263356916,0.20502978890122492,0.14182203552081712,2.3889437417771893,2.5830135039090263,0.07937619706243938
65,-1.0,21,114,16.268370607028753,11.293281226439708,2.112967514745762,0.509055383820314,0.38872990124663975,1.9815472653192296,0.01443955014199609,0.001997981592946634,2.7180130752495026,0.2412322061413769,0.11210206860271081,2.7242059024382157,2.40218726959941,0.1004218984898729
66,-1.0,21,116,13.641975308641975,9.853944052109611,2.345060439160657,0.3953992138429025,0.2969921700029256,2.239702360673001,0.01243798407298044,0.0015314709320893777,2.69717283306967,0.21145587106958524,0.11575887073569427,2.6885726187213774,2.526105568933226,0.08370824785398143
67,-1.0,21,117,28.31756756756757,17.572643497455864,2.3620243901776794,0.9736125445086425,0.6288592813755383,2.1682608366293725,0.019652031369707706,0.0023390260882712273,2.7835774954775014,0.26283840202660785,0.07618306604329123,3.0076955632826112,2.028515803939533,0.12957177928619318
68,1.0,21,121,12.185507246376812,9.114429956851568,2.2880186227693877,0.3425023812158098,0.27593440003490194,2.083487390987754,0.01141191398263826,0.0016154891453125971,2.740480575792294,0.20605041977240807,0.1444502932572593,2.3629457380727055,2.671452645770138,0.07713047809350441
69,-1.0,21,122,23.986754966887418,14.839310044012924,2.5312150467647565,0.8018550525382848,0.515847360845646,2.4868831376519527,0.01770486239923026,0.0021363992470513227,2.745683019900546,0.2627812887556632,0.10257793422903035,2.75797340113616,2.1408549866889617,0.12274595448525907
70,-1.0,21,124,15.389067524115756,10.100129385307007,2.233755654966347,0.4584540369160098,0.31929757159072597,2.1100070988057755,0.013457886575152643,0.001650675165222704,2.776194219097237,0.2082372009449652,0.10448165928934165,2.5851547796340255,2.43624105383259,0.08547479348046261
71,-1.0,21,125,28.482558139534884,18.68962336064852,2.2231943203885636,0.9395547248157581,0.6460629392729812,2.1934877630921434,0.01806343668661763,0.00221597549767571,2.8657716185287176,0.2736120155624829,0.08905464565026766,2.9642893446633773,2.086734693877551,0.13111969449938057
72,-1.0,21,127,20.282958199356912,13.944204350874958,2.319859151318687,0.6417869437027096,0.4741938689359089,2.131257319967869,0.01595400368954599,0.002104437462211072,2.7618587407991853,0.247808266947281,0.10504269486148003,2.575899916669932,2.247132040244788,0.1102775727056459
73,1.0,21,129,26.140243902439025,17.003187360854334,2.5665760667306796,0.8372230706542672,0.5782911231830371,2.5108960244156284,0.017043240693129957,0.0022116645407972914,2.8636703164248427,0.2541276300143634,0.08874446290986575,2.6842354234227903,2.1403744312672486,0.11873045496245364
74,-1.0,21,130,20.111764705882354,14.196908625925293,2.344787002272528,0.6168589513804321,0.46290120631447385,2.2701032392377565,0.014879829689101004,0.0019440534445799452,2.836258241031946,0.2518490420333378,0.1087935153478913,2.71784867049197,2.3105674128058302,0.10899878559591807
75,1.0,21,133,22.721407624633432,15.28406811665487,2.411548451545481,0.7376876221060074,0.5265138518269141,2.2834446462236753,0.01651640265645212,0.0021127470284880503,2.7870827081992875,0.2589718977498552,0.11320163258072406,2.77016288995515,2.226392961876833,0.11631904258785644
76,-1.0,21,134,23.83125,17.856449071343945,2.2092596691755557,0.7706168130015132,0.6272840287894175,2.062324880235481,0.017171330632352964,0.0024568260545123756,2.762394792791813,0.28234295760680445,0.10119294359292395,2.8175581799297498,2.16391065830721,0.13047810293040307
77,-1.0,21,135,26.538205980066444,15.477860153168054,2.679877679808734,0.9358634037645722,0.5537304478545383,2.6319398836435495,0.019174368440646072,0.0021261035227615977,2.8613551047651824,0.27255791453023487,0.09750395150466697,2.857223259687631,2.0911184939091916,0.1303407316821669
78,-1.0,21,140,59.817589576547235,40.1418407388502,2.4062145589167945,2.784923180583642,2.103490403486931,2.035710195217087,0.03782003820197743,0.006224691022626039,2.7870123016876023,0.47551250380112137,0.11468780157925881,3.0699171250875863,1.8045815503182816,0.2635029177358337
79,-1.0,21,141,18.337579617834393,13.097650949074357,2.2543775595444426,0.5749913681723922,0.46373306937667824,2.088933305891766,0.01514049220058124,0.0022562688797797548,2.7867008047662223,0.2551831405945328,0.11202854550784415,2.7549457076784494,2.3382104556276837,0.10913608737842627
80,-1.0,21,145,21.408637873754152,14.678700362226014,2.453956044726377,0.6877135489168676,0.5053964355177507,2.2766710725839725,0.01622967772037492,0.0022028730278824287,2.787862135341734,0.2696196896754869,0.104165749679314,2.827023760236925,2.2129125138427463,0.12183929007084397
81,1.0,21,149,22.794871794871796,14.506284203538131,2.5600178893230225,0.7429459786230203,0.4934651842119783,2.4318337953280444,0.0168386352450719,0.0019990391187758704,2.772171038032773,0.2583116420434167,0.09474876980412614,2.796095768916595,2.188082282133729,0.11805389776819622
82,-1.0,21,152,18.071661237785015,13.11641975818334,2.2787708028694262,0.5632297923299466,0.43265750338253434,2.225106345505156,0.014746407873207662,0.0020135943821307433,2.6991562556901414,0.2756146624584552,0.12965810558985436,2.7794836432079744,2.3393157480147324,0.11781849572566526
83,-1.0,21,154,18.258675078864353,12.24342850112866,2.2952332431121047,0.5756570486220512,0.40895322668483514,2.1168101518285956,0.014884766409636723,0.0018680060390905923,2.7521264347503385,0.25783140592779946,0.12013851674431528,2.378366383782032,2.340334624445953,0.11016860718746066
84,-1.0,21,156,16.6,11.509995655950526,2.153034776722367,0.5104334435071933,0.37224879531183636,1.9936504695246424,0.014482265987473623,0.0017917093756683136,2.6194534406788534,0.2269320068061706,0.10765197790606094,2.5810234069947486,2.363032329988852,0.09603423699549689
85,-1.0,21,158,21.401273885350317,15.665841729805992,2.29259881710808,0.6821267317372606,0.5299418448831069,2.1668779116786263,0.01620613565679283,0.0022058375741938344,2.8405593150531305,0.2636558581610502,0.10538937171698962,2.5731026224348046,2.2309883803748396,0.11817894726854294
86,-1.0,21,161,19.780281690140846,13.659940606951386,2.2765544861124902,0.6023103529732085,0.4468934500270277,2.106382347253958,0.014639267500741847,0.0019536638894448823,2.7242938020370353,0.24044602219476835,0.11146348092142822,2.6129260488810333,2.3287180711386966,0.10325252557395025
87,-1.0,21,163,12.234567901234568,8.686972799441063,2.2081808437286554,0.3532856553218508,0.2728092991353053,2.014255769830677,0.011720252836628876,0.001595041317962226,2.739944046599608,0.2236239096800667,0.15523962259357055,2.5143016035112384,2.640293544318312,0.08469660889081307
88,-1.0,21,165,13.235294117647058,10.484326743593792,2.1853010009239133,0.39020009726219074,0.33549563098421054,2.1390686025618737,0.012281634364922826,0.0018210602123817988,2.8857215386234225,0.23361556746666068,0.14242134686700375,2.4690827840344163,2.60876279715426,0.0895503292677654
89,-1.0,21,169,22.295652173913044,13.912963767887605,2.402384320457753,0.7010791966464769,0.4483465508524199,2.260835960420594,0.015859887138613013,0.0017945032771978918,2.619443398526086,0.22896070371868887,0.09002385226130963,2.602597927429504,2.2227334007414896,0.10300862156582029
90,-1.0,21,170,15.517241379310345,10.051537285132092,2.1974965999454423,0.45470787060524503,0.3056171325457805,2.08481877311639,0.013114837470160245,0.001519274080786348,2.6688999778045575,0.20369822042369953,0.10839216610840169,2.268274564983102,2.4424991620827665,0.08339745764743768
91,-1.0,21,172,29.345454545454544,17.604976756916503,2.527131225408919,1.0269067780522445,0.6509648897526689,2.325392254177945,0.02054139467856901,0.0026050545956062005,2.834853722300515,0.28851473479137957,0.08060020529717203,2.9227972804016034,2.0028400796284007,0.14405280667486417
92,1.0,21,173,41.88755020080321,28.69944316138528,2.2079200911375203,2.1244805136564233,1.4253196403661446,1.7714002776604403,0.037813263910683154,0.0050451483254134125,2.392597367354441,0.47853487326925787,0.14206544174783012,2.964188720987437,1.8326531934188366,0.26111589196892476
93,-1.0,21,175,22.71473354231975,14.87387315637548,2.535913606352742,0.7420227624138531,0.5121526732362925,2.4121395529881413,0.016674222173577592,0.002061063319810562,2.927789717663199,0.2505254014535947,0.10001727916884944,2.9127798365099618,2.206640247629187,0.1135325079485698
94,-1.0,21,177,18.322033898305083,12.76861531671291,2.482258013185283,0.564544408763436,0.44330676131799657,2.393908837515755,0.014162870134710591,0.002037380349912179,2.8784297347164065,0.24693797359981012,0.1372714390963126,2.5337617768183733,2.4020102111041757,0.10280471434228236
95,1.0,21,181,24.70846394984326,16.628891195910814,2.3200562232994266,0.8081226242365109,0.5810183898775187,2.1240060335145903,0.01769251839574028,0.0022606338375942185,2.6940485105352026,0.26020862375792936,0.08514895438678131,2.716024690342114,2.124682084343763,0.12246943939299904
96,-1.0,21,182,23.073746312684367,13.834158522018567,2.346804609101797,0.7401600647620792,0.4532294518503289,2.465857590511647,0.016377321942661765,0.0017604819092249156,2.8557458158998164,0.23524614066652755,0.09408420979121612,2.7709415639151564,2.19229896493341,0.1073056843201461
97,-1.0,21,183,24.19736842105263,15.772243888721686,2.4241724486757845,0.7942599890238576,0.540934520609556,2.295124126879775,0.017447975286221763,0.002119896177344477,2.8091620281190997,0.26619331670441504,0.09406266181637314,2.937237556000939,2.142109605697412,0.12426689838671903
98,-1.0,21,184,23.132075471698112,16.34287227842063,2.174985416433735,0.785535137638189,0.6476703038454988,1.8466225558333957,0.0178258166149584,0.002892515820922086,2.7409883968042106,0.2768047783119262,0.10615636143345514,2.806171531783367,2.2029641092792094,0.12565106128873532
99,1.0,21,187,22.11764705882353,14.512195086491007,2.1511188083924453,0.704547685093025,0.4956046812133344,2.1063562807477885,0.016117752673382595,0.00195617084952582,2.7888123344560682,0.2436122089871005,0.09395139306782303,2.577529651507688,2.2239111573833075,0.10954223966111078
100,1.0,21,188,22.17391304347826,15.718683170994945,2.2091408355737294,0.7023575879059032,0.5340204257626121,1.9963782959637157,0.016244683072704706,0.0020923387576197703,2.690695192062365,0.2503101604684445,0.10650579848710338,2.7286980306029345,2.2298955173576003,0.11225196809447785
101,1.0,21,189,16.779944289693592,11.624057226441273,2.4061887417160155,0.49649543757687364,0.373676478667726,2.3062485603034135,0.013155268641164751,0.0017879063181182075,2.778702295960467,0.2509506778476648,0.1423325039695581,2.4989156014277913,2.462784581628048,0.10189712885150977
102,1.0,21,190,29.036065573770493,17.721026066460123,2.6035270810440787,0.9884505192535787,0.6273539667605054,2.4356690084771255,0.019237777043967185,0.002262265767012676,2.846248939692408,0.28353443707996,0.09274600820117251,2.816574349419077,2.0353753235547885,0.13930326942588964
