,reward,1C,2C,3C,4C,5C,6C,7C,8C,9C,10C,11C,12C,13C,14C
0,-1.0,0.021912085506613305,-0.3826628423982618,-0.19283679880942986,-0.3166179206340428,0.17710110176257632,-0.2729677207931995,-0.2604774509511621,-0.133533752086026,-0.181363988545376,0.357947058708938,-0.29435983544630623,-0.01075856032304069,0.150812887574047,-0.06217436451750327
1,1.0,-0.12633154472938496,0.20433933172233784,0.03115506845487263,-0.03956874284905637,-0.06609821767015478,-0.05920242093858131,-0.017158327502531424,-0.20194193260865909,-0.044901694361425055,0.07902837029837832,-0.3126547187891139,0.21236320922503985,-0.13438769386669366,-0.006403533867964845
2,-1.0,-0.040832129099331094,-0.11714513511427149,-0.14636482490739902,-0.10147663606962316,0.15062601181807322,-0.14758623534295617,-0.023480127263709613,-0.08823727280336637,0.0782701860930416,-0.20062964890081775,0.20221350474400387,-0.17731913485531076,-0.15870289702453538,0.4004025137397507
3,-1.0,0.057449462109885156,0.038796429210765926,-0.13567001003590923,-0.005017919265712395,-0.09795902464943827,-0.00982795291678508,-0.017107623703809163,-0.14417901167512995,-0.2604335549739764,-0.2697755601849682,-0.10392877700989149,-0.06465074196105068,-0.04714266510472531,0.16422716619197758
4,-1.0,-0.11983667893809365,-0.10457885884571201,-0.0912495397518428,0.09156506215375265,0.3342879160578036,-0.09772615781949603,-0.20538284879445803,0.36442346536185083,-0.038601052605431584,-0.25915348286140705,0.2354332910035562,0.16960099678345447,0.024826285187246486,-0.2626785002351869
5,-1.0,0.06724728720205643,-0.23984920266132165,-0.24966123799388543,0.08924179706644397,0.23117758561978455,0.027149566063786747,0.2726497379195541,-0.18892456785264744,0.005753210666974992,-0.1289631273186218,0.10216465272065474,-0.05535262986736132,-0.3531273425976774,-0.04179242541688609
6,1.0,0.07896357043779517,-0.16479871995788214,0.3870974310054305,0.09899397375777691,-0.12540561636267186,0.091791222989474,-0.152778692571959,-0.40787419952524057,0.3583931655092678,-0.29938618370071446,-0.08403439309514109,0.29577758007745775,-0.07990035728005203,-0.16789476293698818
7,-1.0,0.00525816767307352,-0.049240928541718194,-0.386244378021073,0.6268759036314633,-0.2112400124365309,0.06391698394432974,0.020836705177953083,0.05064653063824527,0.052003398086284895,0.12537931897788324,-0.28755931799751105,-0.0831452516824012,0.17079133359960127,0.1372169850789297
8,1.0,-0.1503657765602272,-0.11188918043409453,0.03566738637477736,0.18099016568783124,0.16671127646837006,-0.06611966696310746,0.04749444262602761,-0.31141305909778666,-0.032470321679320034,-0.02388279157223729,0.21281949144928303,0.16243020223627264,0.4046366072232497,0.013812026473934577
9,-1.0,0.11131202857309705,-0.24890832516126374,0.04793241032907521,0.14508820659020946,-0.3140048800588271,-0.2552992316316836,0.1742076569214828,0.28522454197032454,-0.12159141688286315,0.06607813603954035,0.07872355434427217,0.46610548859089673,-0.25561045055817605,0.2409784578808707
10,-1.0,0.08919283606880718,-0.24377837897146923,0.12216025832010992,0.19895505063929333,-0.23446463002370452,0.07365785809653828,0.023129445915336184,-0.1368272803870391,-0.026715646991540925,0.20376227551966866,0.11437981389542602,-0.20545752116823862,-0.14735520600125543,-0.3577574515380905
11,-1.0,-0.057308567618190254,-0.06112866204410079,-0.294709227638526,0.06288397223474299,0.06473989436873022,0.07077376887735815,-0.37321489815125614,0.2494646219144149,0.3459597695336422,-0.04390397053155443,-0.10620870878918483,-0.022471827554648105,-0.1882884614558723,-0.1526168499147952
12,-1.0,0.031206042847130622,-0.46173435821789266,0.3397866257097668,-0.13629900676546716,-0.2549244494352648,0.14569853523850818,-0.15443704875651348,0.25456424696618624,0.003069181945641487,-0.15895984916222333,-0.07657460764626016,-0.30295113504930693,0.2876569115986648,0.19864862966089525
13,-1.0,-0.3751988281658907,0.16504016209708275,0.10691029052493059,-0.15530434959216669,-0.3178572578752896,-0.041468429071825214,-0.09696030654281962,0.1401828114419624,-0.13606942903214664,0.09764649899973839,0.13419574270592544,-0.0005575623427121475,-0.23696743343493723,-0.022819770912185688
14,1.0,0.4241441298842916,0.1105097443769777,-0.019701185748498704,-0.1840989709554255,0.05670025393212629,0.15970821474047556,0.06060999731756086,0.014208430020357307,0.04876228832431319,0.1906194749129388,-0.07768623019172893,0.11534440054913868,-0.09088862411179738,0.012979142850135406
15,-1.0,0.0016920630262782638,0.12719410253328386,-0.06939845655528315,-0.009921925443894305,-0.02866319778445974,-0.1630990476946877,0.02758303598602156,0.04674114636007433,0.23936227245636782,-0.09435056319453516,-0.049421488463981395,0.11195790547537277,0.2151293334020318,0.08242211207249613
16,1.0,-0.05072680833766172,0.06974116508575899,0.14431439138695337,0.1332549774187604,0.14915725184112352,0.19939082979676473,-0.0722569869441703,0.04026929155351773,-0.47718371027012074,-0.018288367278885848,-0.10545609255324818,0.14134587692072698,0.06664980642753193,0.19629794710421827
