,reward,1C,2C,3C,4C,5C,6C,7C,8C,9C,10C,11C,12C,13C,14C
0,-1.0,-0.14616909930008834,0.030545634439448358,-0.06134913547521706,0.1457583807920941,0.11448386839653978,0.02224319571341129,0.11448570038708861,0.11553960101963623,-0.003659000183928857,0.17079994660609887,0.023330085621524388,-0.027871901789498135,-0.1881860081593634,0.05451159685800321
1,-1.0,-0.10375509795880626,0.0409110657627943,-0.18894780569290545,0.0847530132955514,-0.10033893042439908,0.1576160563046269,0.2131299837773432,-0.16704569959965088,-0.12995143888480723,0.25690157966815774,-0.27057183680141206,-0.1004412050163354,-0.09811891937025295,-0.07393448275528797
2,-1.0,-0.03430407536316977,0.02012056648186527,-0.13465149492400588,0.12853676078974888,0.15657335093303323,0.15414407975871922,0.07803236881138219,-0.1413656509200511,-0.1041234492288471,-0.022854556100367213,0.14145686077294004,0.011981926772860613,-0.159452595829667,-0.026228943408054674
3,-1.0,-0.08406427716668913,0.13783625645653877,0.006067431496169096,0.1154244297275334,0.012926731074223914,0.004905724251778177,0.2482081771827924,0.11664254541448153,0.14459091165288815,0.2885804793139115,0.2331742628161925,-0.1273340130547154,0.009904679698865184,0.1268546706073254
4,1.0,-0.026296466921810986,0.039501872378911104,-0.01497738609568944,0.04538215965963205,0.07883298742658847,0.019739152204217264,0.19796259614259712,-0.29262601783375425,0.1928856666170091,-0.21459460200863464,0.06205149601463773,0.03939192576028136,0.20633971108604263,0.015434286885319868
5,-1.0,-0.05913418101584493,0.07124459629875737,-0.07812169369178436,0.08935961536111246,0.062373055599369606,0.09412643754962133,0.012397500849947436,0.04870218907703617,-0.18480348620013878,-0.07071875605141348,-0.3521248256287351,-0.2937491163386162,-0.02126502997845345,0.17394847979755265
6,1.0,-0.11959887367357225,0.009308451862465617,0.07213866478837927,0.044043943517687964,-0.058526467417035447,0.030949638590960053,0.14688910954571646,0.018266637959768534,-0.007664318510087705,-0.016524339211373522,0.013337210720982018,0.0735828526061145,0.15776214267706126,0.0023454089662884522
7,-1.0,-0.2571754343745889,-0.1749355197541497,0.035809225231596346,-0.04142061113424659,0.055635629080606236,0.13718188806098108,-0.20855236219046455,-0.11675764999621453,0.24317646526613346,0.097196391469711,0.04210962932003772,0.0820460276741394,0.11657965338618956,0.2778887874652268
8,-1.0,0.14043833912930476,-0.07406191394213649,0.2584599307196302,-0.01984523268327236,0.1639832583629915,-0.18213154607685103,0.10438959536906929,-0.046112716733654684,0.16611084042566868,0.11723467701605758,-0.03662867660112943,0.11975216258231138,0.07648992147109203,-0.04951656176702424
9,-1.0,-0.16648514199608275,-0.1624755917690668,-0.09129836830571106,-0.0921814613888854,-0.061456372388582176,0.0808078061371984,-0.18249202488810234,-0.0469214841250496,0.1955259426282541,-0.020657429897711094,-0.009528061499912201,0.09871700874564503,-0.03797849240597626,-0.03965886539399118
10,-1.0,0.0793172854496902,-0.08791204650821131,0.0655226560402153,-0.009989994104086236,0.1344163089191659,-0.16546997519822707,0.05095053304827494,0.09837608920013348,-0.005960353822524637,0.09835656519383142,-0.019533772798140215,-0.01905300349275257,-0.05689175486568417,0.1526744104290935
11,-1.0,-0.26759108101426043,-0.1169727188933037,-0.0499705513127834,0.10211531283019712,0.1454874392813341,0.004261377207250889,0.04981624529981425,0.10654830007162504,-0.04436630086205134,-0.004692797525649811,0.23964054191165973,-0.07920858551362861,0.15846416697323754,-0.035079062691418965
12,-1.0,-0.15455621485660911,-0.09416901313706921,0.034647168538277595,-0.040372411567628434,0.2456253483308887,-0.0898542526767169,0.30461666582840174,0.08412220205039904,0.17088501203292883,-0.02695552211881979,-0.00466986626987797,-0.012619616821061799,0.004844577719260708,-0.044261396659533984
13,-1.0,0.09092118976335135,0.07478034016755337,0.02395649181733897,0.011612224176829842,0.06290478781066935,0.07470215866372705,-0.08047706519481483,0.11255893587600647,-0.2526792485382506,-0.15227733350969933,0.05527896790266495,0.01095486799827935,-0.005565144124704157,0.017550448390142692
14,-1.0,0.14752760890450906,0.137759729912067,0.09318105470314529,-0.005630180672571265,0.02969929424251832,0.07794598494006057,0.025269210519903863,-0.1736585597621891,-0.1294354359240999,-0.13417070551101537,-0.03002987038934768,-0.11105988002152438,-0.0552762080169363,0.008647303258466804
15,-1.0,0.23138041218076605,-0.021863992416872372,0.13281152364940746,-0.0006567857095297315,0.0973115501455409,0.3648713609026629,-0.0015199953278140351,0.04416793516947003,0.09690182941104063,-0.06939606758533305,0.06078551897919133,0.04196766879685651,0.08281683905049743,0.03835960928687356
16,-1.0,0.008476373835328982,0.006878314531859862,0.014608904636022279,-0.6486007562598651,-0.14442884024381977,0.06978007546936109,0.05782296209278987,-0.10221607197579519,-0.30411018813780666,0.04821898290207194,0.37028459472231057,0.005702634245440062,-0.08344200160345722,0.183482831079382
17,-1.0,-0.009848372618230829,0.17129319083144884,0.0933861900703832,0.11178492706403785,0.029114610057053816,-0.007877169362198164,-0.15077385784980446,-0.10447741752277863,-0.008646251748816653,-0.0020756315110462688,-0.12454235312438447,-0.09464429642571179,0.12987820142890308,-0.11788102622923328
